slug,mpn,legacy_pdf_url,key_type
hla5730d1ws108hr3ly,HL-A-5730D1W-S1-08-HR3(LY),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C210349.pdf,C_KEY
op275gszreel7,OP275GSZ-REEL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C213179.pdf,C_KEY
mcp6001utiot,MCP6001UT-I/OT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C21403.pdf,C_KEY
max258atat,MAX258ATA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2149988.pdf,C_KEY
mpz2012s601at000,MPZ2012S601AT000,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C21519.pdf,C_KEY
c0805c104j5ractu,C0805C104J5RACTU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2167095.pdf,C_KEY
mcp3424est,MCP3424-E/ST,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C219880.pdf,C_KEY
lan9500aiabzj,LAN9500AI-ABZJ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C220246.pdf,C_KEY
usb2514bim2,USB2514B-I/M2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C220679.pdf,C_KEY
dsep2x2512c,DSEP2X25-12C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22071251.pdf,C_KEY
pic18f46k22imv,PIC18F46K22-I/MV,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C220828.pdf,C_KEY
tfdu4101tr3,TFDU4101-TR3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C222419.pdf,C_KEY
ow7el89cenuyo3ylc32m,OW7EL89CENUYO3YLC-32M,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22381772.pdf,C_KEY
ixtp170n075t2,IXTP170N075T2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22419309.pdf,C_KEY
tps563203drlr,TPS563203DRLR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22445512.pdf,C_KEY
pesd24vf1bblqyl,PESD24VF1BBL-QYL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22465859.pdf,C_KEY
lm317,LM317,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22466422.pdf,C_KEY
0603waf1004t5e,0603WAF1004T5E,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22935.pdf,C_KEY
bc848clt1g,BC848CLT1G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C232538.pdf,C_KEY
max3490eesat,MAX3490EESA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C23404.pdf,C_KEY
tlv320aic3204irhbr,TLV320AIC3204IRHBR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C24109.pdf,C_KEY
ixfn120n65x2,IXFN120N65X2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C24785928.pdf,C_KEY
tl431qdbzrqr,TL431QDBZR-QR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C25715884.pdf,C_KEY
0402wgf5101tce,0402WGF5101TCE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C25905.pdf,C_KEY
max96714fgtjvyt,MAX96714FGTJ/VY+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C25969261.pdf,C_KEY
tl064cpwr,TL064CPWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2652250.pdf,C_KEY
ina181a3idbvr,INA181A3IDBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2652255.pdf,C_KEY
bzt52c5v1s,BZT52C5V1S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C266578.pdf,C_KEY
max14827aatgt,MAX14827AATG+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2672357.pdf,C_KEY
tms320f2808pza,TMS320F2808PZA,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C26801.pdf,C_KEY
sn74lv165adr,SN74LV165ADR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C273656.pdf,C_KEY
ixfn62n80q3,IXFN62N80Q3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C27392237.pdf,C_KEY
mx25l25645gm2i10gtr,MX25L25645GM2I-10GTR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2802976.pdf,C_KEY
bav70w115,"BAV70W,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C28064.pdf,C_KEY
cl21c222jbfnnne,CL21C222JBFNNNE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C28260.pdf,C_KEY
rvt47uf35v67rv0039,RVT47UF35V67RV0039,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2836440.pdf,C_KEY
max15062aatat,MAX15062AATA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2846801.pdf,C_KEY
ixtx102n65x2,IXTX102N65X2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C28490640.pdf,C_KEY
tlv76050dbzr,TLV76050DBZR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2867465.pdf,C_KEY
tlv75518pdbvr,TLV75518PDBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2877863.pdf,C_KEY
mcp3008ip,MCP3008-I/P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2890491.pdf,C_KEY
lpc2214fbd14401k,LPC2214FBD144/01K,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2892064.pdf,C_KEY
nt5cc128m16jreki,NT5CC128M16JR-EKI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2904577.pdf,C_KEY
1n5819wss4,1N5819WS S4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2927280.pdf,C_KEY
w25q256jweiq,W25Q256JWEIQ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2940048.pdf,C_KEY
ir2104strpbf,IR2104STRPBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2960.pdf,C_KEY
cl21a226koqnnne,CL21A226KOQNNNE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C296720.pdf,C_KEY
mcp6541teot,MCP6541T-E/OT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2980237.pdf,C_KEY
ds3231mztrl,DS3231MZ+TRL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C107410.pdf,C_KEY
ltc1668igpbf,LTC1668IG#PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C107746.pdf,C_KEY
1779161,177916-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111505.pdf,C_KEY
phr4,PHR-4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111514.pdf,C_KEY
lm5069mm2nopb,LM5069MM-2/NOPB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111822.pdf,C_KEY
tps3897adryr,TPS3897ADRYR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C112437.pdf,C_KEY
skrkaee020,SKRKAEE020,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C115357.pdf,C_KEY
masw007107tr3000,MASW-007107-TR3000,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C122461.pdf,C_KEY
mfmsmf0102,MF-MSMF010-2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C12430.pdf,C_KEY
sm06bghstblfsn,SM06B-GHS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C133065.pdf,C_KEY
iso7241cdwr,ISO7241CDWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C133245.pdf,C_KEY
max1968euit,MAX1968EUI+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C143387.pdf,C_KEY
mic2774n29ym5tr,MIC2774N-29YM5-TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C145588.pdf,C_KEY
b5bphkslfsn,B5B-PH-K-S(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C157993.pdf,C_KEY
jst24a800bw,JST24A-800BW,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C167649.pdf,C_KEY
ixyt25n250chv,IXYT25N250CHV,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17218292.pdf,C_KEY
23121101,2312110-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17649543.pdf,C_KEY
ixbx25n250,IXBX25N250,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17682429.pdf,C_KEY
adg508fbrnzreel7,ADG508FBRNZ-REEL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C179458.pdf,C_KEY
1703251,170325-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C188430.pdf,C_KEY
1779141,177914-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C188467.pdf,C_KEY
mcp4726a0tech,MCP4726A0T-E/CH,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C191581.pdf,C_KEY
1723371,172337-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C201426.pdf,C_KEY
tms320c6748ezwtd4,TMS320C6748EZWTD4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C202313.pdf,C_KEY
hfcg2500,HFCG-2500+,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C20231731.pdf,C_KEY
22984941,2298494-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C20485674.pdf,C_KEY
21775264,2177526-4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C20493577.pdf,C_KEY
18275722,1827572-2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C212076.pdf,C_KEY
24046531,2404653-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22387919.pdf,C_KEY
w25q40ewuxie,W25Q40EWUXIE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22451509.pdf,C_KEY
icm45686,ICM-45686,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C22459454.pdf,C_KEY
icsrc6508sfr,ICSRC6508SFR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C238199.pdf,C_KEY
s4bphsm4tblfsn,S4B-PH-SM4-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C265102.pdf,C_KEY
at42qt2120xur,AT42QT2120-XUR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2652098.pdf,C_KEY
phr3,PHR-3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C265393.pdf,C_KEY
qcn25,QCN-25+,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2683439.pdf,C_KEY
kh6x6x43hstm,KH-6X6X4.3H-STM,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2837530.pdf,C_KEY
axk680337yg,AXK680337YG,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2848859.pdf,C_KEY
tmp302adrlr,TMP302ADRLR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2877557.pdf,C_KEY
tsa016a2518c,TSA016A2518C,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2888430.pdf,C_KEY
36404432,3-640443-2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2895597.pdf,C_KEY
hdgc2001wrs2p,HDGC2001WR-S-2P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2936224.pdf,C_KEY
amc3330dwer,AMC3330DWER,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2999368.pdf,C_KEY
ura2405s6wr3,URA2405S-6WR3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3031187.pdf,C_KEY
xfl4020152mec,XFL4020-152MEC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3033018.pdf,C_KEY
hxy70p03d,HXY70P03D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3033440.pdf,C_KEY
tt0321sbx,TT0321SBX,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3038065.pdf,C_KEY
sn65176bdr,SN65176BDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C31302.pdf,C_KEY
tl431qdbzr,TL431QDBZR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C316457.pdf,C_KEY
cl05a475mo5nunc,CL05A475MO5NUNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C318563.pdf,C_KEY
tps54j060rpgr,TPS54J060RPGR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3188033.pdf,C_KEY
ixyh85n120a4,IXYH85N120A4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3193650.pdf,C_KEY
lm74502ddfr,LM74502DDFR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3236215.pdf,C_KEY
ba4116fve2,BA4116FV-E2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C323855.pdf,C_KEY
21031911,2103191-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3270505.pdf,C_KEY
bsh103bkr,BSH103BKR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3280964.pdf,C_KEY
ixtp94n20x4,IXTP94N20X4,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3290200.pdf,C_KEY
dshp02tjger,DSHP02TJGER,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3293149.pdf,C_KEY
rvt2a470m1010,RVT2A470M1010,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C335988.pdf,C_KEY
max811seust,MAX811SEUS+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C33724.pdf,C_KEY
ekya630ell471mk25s,EKYA630ELL471MK25S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C337253.pdf,C_KEY
lm2902dr,LM2902DR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C350545.pdf,C_KEY
sn75lvds83bdggr,SN75LVDS83BDGGR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C35164.pdf,C_KEY
sn74lvc1g123dcur,SN74LVC1G123DCUR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C352969.pdf,C_KEY
lm2594mx50nopb,LM2594MX-5.0/NOPB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C35323.pdf,C_KEY
mcc5616io1b,MCC56-16IO1B,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3614777.pdf,C_KEY
drv8841pwpr,DRV8841PWPR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C36542.pdf,C_KEY
iso7721dr,ISO7721DR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C366164.pdf,C_KEY
cl05a475kp5nrnc,CL05A475KP5NRNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C368809.pdf,C_KEY
sn74hc245pwr,SN74HC245PWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C37101.pdf,C_KEY
max38902cantt,MAX38902CANT+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C3747363.pdf,C_KEY
op2177armzr7,OP2177ARMZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C389592.pdf,C_KEY
adg1208yruzreel7,ADG1208YRUZ-REEL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C391266.pdf,C_KEY
1792271,179227-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C392419.pdf,C_KEY
ad8421arzr7,AD8421ARZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C392903.pdf,C_KEY
isc018n08nm6atma1,ISC018N08NM6ATMA1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C39329323.pdf,C_KEY
tlv9002idr,TLV9002IDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C398360.pdf,C_KEY
adr4540arzr7,ADR4540ARZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C404002.pdf,C_KEY
cd4081bm96,CD4081BM96,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C40551.pdf,C_KEY
pesd2ivn24tr,PESD2IVN24-TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C406047.pdf,C_KEY
grm155r61a106me11d,GRM155R61A106ME11D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C408132.pdf,C_KEY
ekxj201ell101mk25s,EKXJ201ELL101MK25S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C410337.pdf,C_KEY
khsmak513g,KH-SMA-K513-G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C411575.pdf,C_KEY
es1j,ES1J,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C412438.pdf,C_KEY
ad633jrzr7,AD633JRZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C412448.pdf,C_KEY
adn8834acpzr7,ADN8834ACPZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C415695.pdf,C_KEY
xxl150950,XXL1509-5.0,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C42376977.pdf,C_KEY
ss8050y1,SS8050 Y1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C42441445.pdf,C_KEY
gm12043ahzrl,GM12043AHZ-RL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C42460937.pdf,C_KEY
dsek6006a,DSEK60-06A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C426671.pdf,C_KEY
dsp4516a,DSP45-16A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C426676.pdf,C_KEY
ixtq96n20p,IXTQ96N20P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C426678.pdf,C_KEY
23201792,2320179-2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C42673040.pdf,C_KEY
bzx585c15115,"BZX585-C15,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C426827.pdf,C_KEY
nt5cc128m16jrek,NT5CC128M16JR-EK,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C428583.pdf,C_KEY
ixdn602siatr,IXDN602SIATR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C431679.pdf,C_KEY
fxos8700cqr1,FXOS8700CQR1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C432308.pdf,C_KEY
tca39306dcur,TCA39306DCUR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C4364204.pdf,C_KEY
mcp6007tesn,MCP6007T-E/SN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C4368387.pdf,C_KEY
ad7685brmzrl7,AD7685BRMZRL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C44637.pdf,C_KEY
ipw60r060p7,IPW60R060P7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C454258.pdf,C_KEY
bzx585b13115,"BZX585-B13,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C455020.pdf,C_KEY
buk9y5960e115,"BUK9Y59-60E,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C461193.pdf,C_KEY
dsei806a,DSEI8-06A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C461301.pdf,C_KEY
pic16f15345iss,PIC16F15345-I/SS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C461619.pdf,C_KEY
mc7818cd2tr4g,MC7818CD2TR4G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C462852.pdf,C_KEY
uc3842bvd1r2g,UC3842BVD1R2G,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C462971.pdf,C_KEY
tps564201ddcr,TPS564201DDCR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C464812.pdf,C_KEY
mmbt39062a,MMBT3906 2A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C46956347.pdf,C_KEY
smbj36ca,SMBJ36CA,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C46956406.pdf,C_KEY
apsg160etd272mj20s,APSG160ETD272MJ20S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C47018271.pdf,C_KEY
g6k2fytrdc5,G6K-2F-Y-TR DC5,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C47190.pdf,C_KEY
kf243502p,KF243-5.0-2P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C475222.pdf,C_KEY
bat54s215,"BAT54S,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C47546.pdf,C_KEY
tps54060adgqr,TPS54060ADGQR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C477925.pdf,C_KEY
ip3319cx6135,"IP3319CX6,135",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C478129.pdf,C_KEY
atm90e36aaur,ATM90E36A-AU-R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C481363.pdf,C_KEY
micrf113ym6tr,MICRF113YM6-TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C481380.pdf,C_KEY
ht7133std55v,HT7133S-TD(55V),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C49023489.pdf,C_KEY
ltr308als01,LTR-308ALS-01,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C492382.pdf,C_KEY
pohs04022r2m,POHS0402-2R2M,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C49332937.pdf,C_KEY
tps7a0533pdbvr,TPS7A0533PDBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C493453.pdf,C_KEY
ds1302zmsk,DS1302Z+MSK,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C49375269.pdf,C_KEY
ltm4644iypbf,LTM4644IY#PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C494502.pdf,C_KEY
ad8056arzreel7,AD8056ARZ-REEL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C495041.pdf,C_KEY
cc0805krx7r9bb104,CC0805KRX7R9BB104,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C49678.pdf,C_KEY
ixxh75n60c3d1,IXXH75N60C3D1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C497178.pdf,C_KEY
ixth48n65x2,IXTH48N65X2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C497179.pdf,C_KEY
7948941,794894-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C498493.pdf,C_KEY
28223461,2822346-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C499120.pdf,C_KEY
bzx585c3v3115,"BZX585-C3V3,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C503448.pdf,C_KEY
khaf90dip112,KH-AF90DIP-112,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C503996.pdf,C_KEY
ixtp230n075t2,IXTP230N075T2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C508473.pdf,C_KEY
pic12lf1822tisn,PIC12LF1822T-I/SN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C510902.pdf,C_KEY
mcp1640ctichy,MCP1640CT-I/CHY,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C511326.pdf,C_KEY
mx1616h,MX1616H,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C5119044.pdf,C_KEY
pesd5v0v1bdsf315,"PESD5V0V1BDSF,315",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C513113.pdf,C_KEY
pbss5250x115,"PBSS5250X,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C513116.pdf,C_KEY
adm7172acpz33r7,ADM7172ACPZ-3.3-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C514342.pdf,C_KEY
