category_id,raw_name,canonical_name,parent,level,seo_slug,legacy_l1_slug,status,tier
CAT-0263,CAN总线模块,CAN总线模块,物联网/通信模块,2,modules-communication-can,modules,active,B
CAT-0264,RS485总线模块,RS485总线模块,物联网/通信模块,2,modules-communication-rs485,modules,active,B
CAT-0265,RS232总线模块,RS232总线模块,物联网/通信模块,2,modules-communication-rs232,modules,active,B
CAT-0266,以太网模块,以太网模块,物联网/通信模块,2,modules-communication-lcsc-11229,modules,active,B
CAT-0267,WiFi模块,WiFi模块,物联网/通信模块,2,modules-communication-wifi,modules,active,B
CAT-0268,卫星定位模块,卫星定位模块,物联网/通信模块,2,modules-communication-lcsc-940,modules,active,B
CAT-0269,射频模块,射频模块,物联网/通信模块,2,modules-communication-lcsc-941,modules,active,B
CAT-0270,单片机/微控制器,Integrated Circuits,,1,integrated-circuits,integrated-circuits,active,A
CAT-0271,单片机(MCU/MPU/SOC),单片机(MCU/MPU/SOC),单片机/微控制器,2,integrated-circuits-mcu-mpu-soc,integrated-circuits,active,B
CAT-0272,数字信号处理器(DSP/DSC),数字信号处理器(DSP/DSC),单片机/微控制器,2,integrated-circuits-dsp-dsc,integrated-circuits,active,B
CAT-0273,可编程逻辑器件(CPLD/FPGA),可编程逻辑器件(CPLD/FPGA),单片机/微控制器,2,integrated-circuits-cpld-fpga,integrated-circuits,active,B
CAT-0274,预售MCU,预售MCU,单片机/微控制器,2,integrated-circuits-mcu,integrated-circuits,active,B
CAT-0275,逻辑器件,Integrated Circuits,,1,integrated-circuits-487,integrated-circuits,active,A
CAT-0276,逻辑门,逻辑门,逻辑器件,2,integrated-circuits-lcsc-11104,integrated-circuits,active,B
CAT-0277,反相器,反相器,逻辑器件,2,integrated-circuits-lcsc-11311,integrated-circuits,active,B
CAT-0278,锁存器,锁存器,逻辑器件,2,integrated-circuits-lcsc-11106,integrated-circuits,active,B
CAT-0279,移位寄存器,移位寄存器,逻辑器件,2,integrated-circuits-lcsc-11102,integrated-circuits,active,B
CAT-0280,触发器,触发器,逻辑器件,2,integrated-circuits-lcsc-11099,integrated-circuits,active,B
CAT-0281,缓冲器/驱动器/收发器,缓冲器/驱动器/收发器,逻辑器件,2,integrated-circuits-lcsc-11105,integrated-circuits,active,B
CAT-0282,转换器/电平移位器,转换器/电平移位器,逻辑器件,2,integrated-circuits-lcsc-11098,integrated-circuits,active,B
CAT-0283,数字比较器,数字比较器,逻辑器件,2,integrated-circuits-lcsc-11312,integrated-circuits,active,B
CAT-0284,计数器/分频器,计数器/分频器,逻辑器件,2,integrated-circuits-lcsc-11103,integrated-circuits,active,B
CAT-0285,奇偶生成器/校验器,奇偶生成器/校验器,逻辑器件,2,integrated-circuits-lcsc-11313,integrated-circuits,active,B
CAT-0286,信号开关/编解码器/多路复用器,信号开关/编解码器/多路复用器,逻辑器件,2,integrated-circuits-lcsc-11100,integrated-circuits,active,B
CAT-0287,单稳态多谐振荡器,单稳态多谐振荡器,逻辑器件,2,integrated-circuits-lcsc-11112,integrated-circuits,active,B
CAT-0288,FIFO存储器,FIFO存储器,逻辑器件,2,integrated-circuits-fifo,integrated-circuits,active,B
CAT-0289,特殊逻辑IC,特殊逻辑IC,逻辑器件,2,integrated-circuits-ic,integrated-circuits,active,B
CAT-0290,时钟和定时,Integrated Circuits,,1,integrated-circuits-493,integrated-circuits,active,A
CAT-0291,实时时钟(RTC),实时时钟(RTC),时钟和定时,2,integrated-circuits-rtc,integrated-circuits,active,B
CAT-0292,555定时器/计时器,555定时器/计时器,时钟和定时,2,integrated-circuits-lcsc-13470,integrated-circuits,active,B
CAT-0293,时钟缓冲器/驱动器/分配器,时钟缓冲器/驱动器/分配器,时钟和定时,2,integrated-circuits-lcsc-11108,integrated-circuits,active,B
CAT-0294,时钟发生器/频率合成器/PLL,时钟发生器/频率合成器/PLL,时钟和定时,2,integrated-circuits-pll,integrated-circuits,active,B
CAT-0295,时钟消抖,时钟消抖,时钟和定时,2,integrated-circuits-lcsc-11324,integrated-circuits,active,B
CAT-0296,定时器/计时器,定时器/计时器,时钟和定时,2,integrated-circuits-lcsc-11325,integrated-circuits,active,B
CAT-0297,时钟延迟,时钟延迟,时钟和定时,2,integrated-circuits-lcsc-11326,integrated-circuits,active,B
CAT-0298,时钟提取和数据恢复,时钟提取和数据恢复,时钟和定时,2,integrated-circuits-lcsc-11327,integrated-circuits,active,B
CAT-0299,"网络时钟同步(SyncE,IEEE 1588)","网络时钟同步(SyncE,IEEE 1588)",时钟和定时,2,integrated-circuits-synce-ieee-1588,integrated-circuits,active,B
CAT-0300,时钟倍频器,时钟倍频器,时钟和定时,2,integrated-circuits-lcsc-13489,integrated-circuits,active,B
CAT-0301,专用时钟/计时,专用时钟/计时,时钟和定时,2,integrated-circuits-lcsc-11107,integrated-circuits,active,B
CAT-0302,数控振荡器(DCO),数控振荡器(DCO),专用时钟/计时,3,integrated-circuits-dco,integrated-circuits,active,B
CAT-0303,ADC/DAC/数据转换,Integrated Circuits,,1,integrated-circuits-601,integrated-circuits,active,A
CAT-0304,模数转换芯片ADC,模数转换芯片ADC,ADC/DAC/数据转换,2,integrated-circuits-adc,integrated-circuits,active,B
CAT-0305,数模转换芯片DAC,数模转换芯片DAC,ADC/DAC/数据转换,2,integrated-circuits-dac,integrated-circuits,active,B
CAT-0306,电能计量芯片,电能计量芯片,ADC/DAC/数据转换,2,integrated-circuits-lcsc-619,integrated-circuits,active,B
CAT-0307,数字电位器,数字电位器,ADC/DAC/数据转换,2,integrated-circuits-lcsc-620,integrated-circuits,active,B
CAT-0308,模拟前端(AFE),模拟前端(AFE),ADC/DAC/数据转换,2,integrated-circuits-afe,integrated-circuits,active,B
CAT-0309,直接数字频率合成(DDS),直接数字频率合成(DDS),ADC/DAC/数据转换,2,integrated-circuits-dds,integrated-circuits,active,B
CAT-0310,RMS-DC转换器,RMS-DC转换器,ADC/DAC/数据转换,2,integrated-circuits-rms-dc,integrated-circuits,active,B
CAT-0311,V/F和F/V转换芯片,V/F和F/V转换芯片,ADC/DAC/数据转换,2,integrated-circuits-v-f-f-v,integrated-circuits,active,B
CAT-0312,触摸屏控制器,触摸屏控制器,ADC/DAC/数据转换,2,integrated-circuits-lcsc-11038,integrated-circuits,active,B
CAT-0313,ADC/DAC-专用型,ADC/DAC-专用型,ADC/DAC/数据转换,2,integrated-circuits-adc-dac,integrated-circuits,active,B
CAT-0314,隔离式ADC,隔离式ADC,ADC/DAC-专用型,3,integrated-circuits-adc-13441,integrated-circuits,active,B
CAT-0315,隔离式ADC(带电源),隔离式ADC(带电源),ADC/DAC-专用型,3,integrated-circuits-adc-13449,integrated-circuits,active,B
CAT-0316,射频芯片/天线,Integrated Circuits,,1,integrated-circuits-986,integrated-circuits,active,A
CAT-0317,RF调制器和解调器,RF调制器和解调器,射频芯片/天线,2,integrated-circuits-rf,integrated-circuits,active,B
CAT-0318,射频前端芯片,射频前端芯片,射频芯片/天线,2,integrated-circuits-lcsc-11299,integrated-circuits,active,B
CAT-0319,射频功率放大器,射频功率放大器,射频芯片/天线,2,integrated-circuits-lcsc-11300,integrated-circuits,active,B
CAT-0320,可调谐滤波器,可调谐滤波器,射频芯片/天线,2,integrated-circuits-lcsc-11301,integrated-circuits,active,B
CAT-0321,RF功分器/合路器,RF功分器/合路器,射频芯片/天线,2,integrated-circuits-rf-11302,integrated-circuits,active,B
CAT-0322,天线,天线,射频芯片/天线,2,integrated-circuits-lcsc-912,integrated-circuits,active,B
CAT-0323,射频连接线,射频连接线,射频芯片/天线,2,integrated-circuits-lcsc-11331,integrated-circuits,active,B
CAT-0324,无线收发芯片,无线收发芯片,射频芯片/天线,2,integrated-circuits-lcsc-542,integrated-circuits,active,B
CAT-0325,射频开关,射频开关,射频芯片/天线,2,integrated-circuits-lcsc-980,integrated-circuits,active,B
CAT-0326,射频卡芯片,射频卡芯片,射频芯片/天线,2,integrated-circuits-lcsc-981,integrated-circuits,active,B
CAT-0327,RF衰减器,RF衰减器,射频芯片/天线,2,integrated-circuits-rf-11019,integrated-circuits,active,B
CAT-0328,RF放大器,RF放大器,射频芯片/天线,2,integrated-circuits-rf-10987,integrated-circuits,active,B
CAT-0329,射频低噪声放大器,射频低噪声放大器,射频芯片/天线,2,integrated-circuits-lcsc-599,integrated-circuits,active,B
CAT-0330,RF耦合器,RF耦合器,射频芯片/天线,2,integrated-circuits-rf-11037,integrated-circuits,active,B
CAT-0331,RF混频器,RF混频器,射频芯片/天线,2,integrated-circuits-rf-10988,integrated-circuits,active,B
CAT-0332,RF检波器,RF检波器,射频芯片/天线,2,integrated-circuits-rf-10989,integrated-circuits,active,B
CAT-0333,双工器,双工器,射频芯片/天线,2,integrated-circuits-lcsc-11078,integrated-circuits,active,B
CAT-0334,巴伦(balun),巴伦(balun),射频芯片/天线,2,integrated-circuits-balun,integrated-circuits,active,B
CAT-0335,RF其它IC和模块,RF其它IC和模块,射频芯片/天线,2,integrated-circuits-rf-ic,integrated-circuits,active,B
CAT-0336,RF射频同轴连接器,RF射频同轴连接器,RF其它IC和模块,3,integrated-circuits-rf-11072,integrated-circuits,active,B
CAT-0337,压控振荡器(VCO),压控振荡器(VCO),RF其它IC和模块,3,integrated-circuits-vco,integrated-circuits,active,B
CAT-0338,声表面波滤波器(SAW),声表面波滤波器(SAW),RF其它IC和模块,3,integrated-circuits-saw,integrated-circuits,active,B
CAT-0339,RF滤波器,RF滤波器,RF其它IC和模块,3,integrated-circuits-rf-10995,integrated-circuits,active,B
CAT-0340,运算放大器/比较器,Integrated Circuits,,1,integrated-circuits-515,integrated-circuits,active,A
CAT-0341,运算放大器,运算放大器,运算放大器/比较器,2,integrated-circuits-lcsc-516,integrated-circuits,active,B
CAT-0342,比较器,比较器,运算放大器/比较器,2,integrated-circuits-lcsc-517,integrated-circuits,active,B
CAT-0343,差分运放,差分运放,运算放大器/比较器,2,integrated-circuits-lcsc-604,integrated-circuits,active,B
CAT-0344,FET输入运放,FET输入运放,运算放大器/比较器,2,integrated-circuits-fet,integrated-circuits,active,B
CAT-0345,仪表放大器,仪表放大器,运算放大器/比较器,2,integrated-circuits-lcsc-594,integrated-circuits,active,B
CAT-0346,精密运放,精密运放,运算放大器/比较器,2,integrated-circuits-lcsc-597,integrated-circuits,active,B
CAT-0347,可编程/可变增益放大器(PGA/VGA),可编程/可变增益放大器(PGA/VGA),运算放大器/比较器,2,integrated-circuits-pga-vga,integrated-circuits,active,B
CAT-0348,采样/保持放大器,采样/保持放大器,运算放大器/比较器,2,integrated-circuits-lcsc-11258,integrated-circuits,active,B
CAT-0349,电流感应放大器,电流感应放大器,运算放大器/比较器,2,integrated-circuits-lcsc-11261,integrated-circuits,active,B
CAT-0350,音频功率放大器,音频功率放大器,运算放大器/比较器,2,integrated-circuits-lcsc-518,integrated-circuits,active,B
CAT-0351,视频放大器,视频放大器,运算放大器/比较器,2,integrated-circuits-lcsc-11260,integrated-circuits,active,B
CAT-0352,线性 - 模拟乘法器/除法器,线性 - 模拟乘法器/除法器,运算放大器/比较器,2,integrated-circuits-lcsc-11188,integrated-circuits,active,B
CAT-0353,特殊功能放大器,特殊功能放大器,运算放大器/比较器,2,integrated-circuits-lcsc-11055,integrated-circuits,active,B
CAT-0354,射频功率放大器,射频功率放大器,特殊功能放大器,3,integrated-circuits-lcsc-11300-11300,integrated-circuits,active,B
CAT-0355,射频低噪声放大器,射频低噪声放大器,特殊功能放大器,3,integrated-circuits-lcsc-599-599,integrated-circuits,active,B
CAT-0356,RF放大器,RF放大器,特殊功能放大器,3,integrated-circuits-rf-3,integrated-circuits,active,B
CAT-0357,隔离式放大器,隔离式放大器,特殊功能放大器,3,integrated-circuits-lcsc-11259,integrated-circuits,active,B
CAT-0358,隔离式放大器(带电源),隔离式放大器(带电源),特殊功能放大器,3,integrated-circuits-lcsc-13453,integrated-circuits,active,B
CAT-0359,通信接口芯片,Integrated Circuits,,1,integrated-circuits-575,integrated-circuits,active,A
CAT-0360,RS-485/RS-422芯片,RS-485/RS-422芯片,通信接口芯片,2,integrated-circuits-rs-485-rs-422,integrated-circuits,active,B
CAT-0361,RS232芯片,RS232芯片,通信接口芯片,2,integrated-circuits-rs232,integrated-circuits,active,B
CAT-0362,CAN收发器,CAN收发器,通信接口芯片,2,integrated-circuits-can,integrated-circuits,active,B
CAT-0363,CAN控制器,CAN控制器,通信接口芯片,2,integrated-circuits-can-13496,integrated-circuits,active,B
CAT-0364,USB转换芯片,USB转换芯片,通信接口芯片,2,integrated-circuits-usb,integrated-circuits,active,B
CAT-0365,USB集线器,USB集线器,通信接口芯片,2,integrated-circuits-usb-13499,integrated-circuits,active,B
CAT-0366,总线转UART,总线转UART,通信接口芯片,2,integrated-circuits-uart,integrated-circuits,active,B
CAT-0367,以太网收发器,以太网收发器,通信接口芯片,2,integrated-circuits-lcsc-579,integrated-circuits,active,B
CAT-0368,以太网控制器,以太网控制器,通信接口芯片,2,integrated-circuits-lcsc-13497,integrated-circuits,active,B
CAT-0369,以太网交换机,以太网交换机,通信接口芯片,2,integrated-circuits-lcsc-13498,integrated-circuits,active,B
CAT-0370,LIN收发器,LIN收发器,通信接口芯片,2,integrated-circuits-lin,integrated-circuits,active,B
CAT-0371,安全验证/加密芯片,安全验证/加密芯片,通信接口芯片,2,integrated-circuits-lcsc-11133,integrated-circuits,active,B
CAT-0372,模拟开关/多路复用器,模拟开关/多路复用器,通信接口芯片,2,integrated-circuits-lcsc-618,integrated-circuits,active,B
CAT-0373,模拟开关-特殊用途,模拟开关-特殊用途,通信接口芯片,2,integrated-circuits-lcsc-11319,integrated-circuits,active,B
CAT-0374,LVDS芯片,LVDS芯片,通信接口芯片,2,integrated-circuits-lvds,integrated-circuits,active,B
CAT-0375,PCI/PCIE接口,PCI/PCIE接口,通信接口芯片,2,integrated-circuits-pci-pcie,integrated-circuits,active,B
CAT-0376,信号缓冲器/中继器/分配器,信号缓冲器/中继器/分配器,通信接口芯片,2,integrated-circuits-lcsc-11113,integrated-circuits,active,B
CAT-0377,I/O扩展器,I/O扩展器,通信接口芯片,2,integrated-circuits-i-o,integrated-circuits,active,B
CAT-0378,串行器/解串器,串行器/解串器,通信接口芯片,2,integrated-circuits-lcsc-11120,integrated-circuits,active,B
CAT-0379,电信接口IC,电信接口IC,通信接口芯片,2,integrated-circuits-ic-11110,integrated-circuits,active,B
CAT-0380,音频接口芯片,音频接口芯片,通信接口芯片,2,integrated-circuits-lcsc-11323,integrated-circuits,active,B
CAT-0381,视频接口芯片,视频接口芯片,通信接口芯片,2,integrated-circuits-lcsc-631,integrated-circuits,active,B
CAT-0382,其他接口,其他接口,通信接口芯片,2,integrated-circuits-lcsc-11111,integrated-circuits,active,B
CAT-0383,预售芯片,预售芯片,通信接口芯片,2,integrated-circuits-lcsc-11179,integrated-circuits,active,B
CAT-0384,隔离式CAN收发器,隔离式CAN收发器,预售芯片,3,integrated-circuits-can-13439,integrated-circuits,active,B
CAT-0385,隔离式CAN收发器(带电源),隔离式CAN收发器(带电源),预售芯片,3,integrated-circuits-can-13457,integrated-circuits,active,B
CAT-0386,隔离式RS-232收发器,隔离式RS-232收发器,预售芯片,3,integrated-circuits-rs-232,integrated-circuits,active,B
CAT-0387,隔离式RS-232收发器(带电源),隔离式RS-232收发器(带电源),预售芯片,3,integrated-circuits-rs-232-13452,integrated-circuits,active,B
CAT-0388,隔离式USB芯片,隔离式USB芯片,预售芯片,3,integrated-circuits-usb-13444,integrated-circuits,active,B
CAT-0389,隔离式USB芯片(带电源),隔离式USB芯片(带电源),预售芯片,3,integrated-circuits-usb-13451,integrated-circuits,active,B
