raw_name,canonical_brand,manufacturer_id,status,tier,match_method
CETC,CETC,MFR-00419,review,A,new
COTO,COTO,MFR-00490,review,A,new
COILMX(迈翔科技),COILMX(迈翔科技),MFR-00474,candidate,B,new
CHEGNXIN(诚新),CHEGNXIN(诚新),MFR-00426,candidate,B,new
CCX(晁禾),CCX(晁禾),MFR-00409,candidate,B,new
Canaan(嘉楠),Canaan(嘉楠),MFR-00528,candidate,B,new
CubeMars(南昌酷德),CubeMars(南昌酷德),MFR-00622,candidate,B,new
CNFB(桥防),CNFB(桥防),MFR-00466,candidate,B,new
CHUANGXINZHE(创新者),CHUANGXINZHE(创新者),MFR-00442,candidate,B,new
CAX(创都),CAX(创都),MFR-00403,candidate,B,new
CEVA,CEVA,MFR-00420,review,A,new
Cooperation(合技电子),Cooperation(合技电子),MFR-00610,candidate,B,new
CR Magnetics Inc.,CR Magnetics Inc.,MFR-00494,candidate,B,new
CRC(创容),CRC(创容),MFR-00495,candidate,B,new
Caddock,Caddock,MFR-00523,candidate,B,new
CHUJIA(初嘉),CHUJIA(初嘉),MFR-00445,candidate,B,new
CINCH,CINCH,MFR-00448,candidate,B,new
CNJM(九木精密),CNJM(九木精密),MFR-00467,candidate,B,new
CTR(长泰尔电子),CTR(长泰尔电子),MFR-00507,candidate,B,new
CRRC(中车),CRRC(中车),MFR-00503,candidate,B,new
CMICHEL(迈克),CMICHEL(迈克),MFR-00460,candidate,B,new
CUI,CUI,MFR-00510,review,A,new
Chiplus(晶发),Chiplus(晶发),MFR-00568,candidate,B,new
CROWN EXTRA(冠奕达),CROWN EXTRA(冠奕达),MFR-00502,candidate,B,new
ColorEasyDuino,ColorEasyDuino,MFR-00596,candidate,B,new
长城,长城,MFR-03821,review,A,new
CONCRAFT(康龙),CONCRAFT(康龙),MFR-00480,candidate,B,new
CITIZEN,CITIZEN,MFR-00452,candidate,B,new
CNCM(成明科技),CNCM(成明科技),MFR-00464,candidate,B,new
CYT(长运通),CYT(长运通),MFR-00519,candidate,B,new
CEC(振华),CEC(振华),MFR-00414,candidate,B,new
Chipstar(智浦欣微),Chipstar(智浦欣微),MFR-00570,candidate,B,new
COMPCCTV(视明通),COMPCCTV(视明通),MFR-00477,candidate,B,new
CIT Relay and Switch,CIT Relay and Switch,MFR-00450,candidate,B,new
CW INDUSTRIES,CW INDUSTRIES,MFR-00511,candidate,B,new
Coolaudio,Coolaudio,MFR-00608,candidate,B,new
CJKJ(川晶科技),CJKJ(川晶科技),MFR-00455,candidate,B,new
CONSONANCE(上海如韵),CONSONANCE(上海如韵),MFR-00485,candidate,B,new
Cablemax,Cablemax,MFR-00521,candidate,B,new
ColorChip,ColorChip,MFR-00595,candidate,B,new
Central(中环),Central(中环),MFR-00546,candidate,B,new
XUNDA(讯答),XUNDA(讯答),MFR-03246,candidate,B,new
c3controls,c3controls,MFR-03431,candidate,B,new
创峰美捷,创峰美捷,MFR-03611,candidate,B,new
Copper Mountain Technologies,Copper Mountain Technologies,MFR-00611,candidate,B,new
CJ(江苏长电/长晶),CJ(江苏长电/长晶),MFR-00453,candidate,B,new
CARE(开尔照明),CARE(开尔照明),MFR-00400,candidate,B,new
CNMF(谋福),CNMF(谋福),MFR-00468,candidate,B,new
Components Corporation,Components Corporation,MFR-00601,candidate,B,new
Compex,Compex,MFR-00599,candidate,B,new
CONCORD ELECTRONICS,CONCORD ELECTRONICS,MFR-00479,candidate,B,new
COTEK,COTEK,MFR-00489,candidate,B,new
"Circuit Systems Company, Inc.","Circuit Systems Company, Inc.",MFR-00577,candidate,B,new
CISSOID,CISSOID,MFR-00449,candidate,B,new
驰腾,驰腾,MFR-03833,review,A,new
CALIFORNIA MICRO DEV,CALIFORNIA MICRO DEV,MFR-00398,candidate,B,new
Cambion,Cambion,MFR-00526,candidate,B,new
Caplugs,Caplugs,MFR-00536,candidate,B,new
Captive Fastener Corporation,Captive Fastener Corporation,MFR-00537,candidate,B,new
CHIPSENSE(芯森),CHIPSENSE(芯森),MFR-00439,candidate,B,new
Cmedia(骅讯),Cmedia(骅讯),MFR-00587,candidate,B,new
Cantherm,Cantherm,MFR-00531,candidate,B,new
Ckmtw(灿科盟),Ckmtw(灿科盟),MFR-00583,candidate,B,new
Circuitco (Beagleboard),Circuitco (Beagleboard),MFR-00578,candidate,B,new
Chipsbank(芯邦),Chipsbank(芯邦),MFR-00569,candidate,B,new
昌暘,昌暘,MFR-03706,review,A,new
CXG(创新高),CXG(创新高),MFR-00514,candidate,B,new
CCO(千志电子),CCO(千志电子),MFR-00406,candidate,B,new
CAS SCAP(中科超容),CAS SCAP(中科超容),MFR-00401,candidate,B,new
CBI(创基),CBI(创基),MFR-00405,candidate,B,new
Cosmo(冠西),Cosmo(冠西),MFR-00617,candidate,B,new
CHIPLINK(芯联),CHIPLINK(芯联),MFR-00435,candidate,B,new
CTS(西迪斯),CTS(西迪斯),MFR-00508,candidate,B,new
CDA(智烽维),CDA(智烽维),MFR-00410,candidate,B,new
XY(振华新云),XY(振华新云),MFR-03248,candidate,B,new
CORETONG(芯通),CORETONG(芯通),MFR-00486,candidate,B,new
CACHIP(锦锐),CACHIP(锦锐),MFR-00395,candidate,B,new
CODACA(科达嘉),CODACA(科达嘉),MFR-00473,candidate,B,new
ChipNobo(无边界),ChipNobo(无边界),MFR-00564,candidate,B,new
CONNMAX(康迈思),CONNMAX(康迈思),MFR-00482,candidate,B,new
Coherent(高意),Coherent(高意),MFR-00590,candidate,B,new
CNNT(康奈特),CNNT(康奈特),MFR-00469,candidate,B,new
CS(创世),CS(创世),MFR-00504,candidate,B,new
CZYAZI(杨子),CZYAZI(杨子),MFR-00520,candidate,B,new
COMMSCOPE(康普),COMMSCOPE(康普),MFR-00476,candidate,B,new
Carlo Gavazzi Computing Solutions,Carlo Gavazzi Computing Solutions,MFR-00543,candidate,B,new
CAIPU(彩谱),CAIPU(彩谱),MFR-00396,candidate,B,new
Clake,Clake,MFR-00584,candidate,B,new
Cansec Wireless(加安电子),Cansec Wireless(加安电子),MFR-00530,candidate,B,new
CHIGO(志高),CHIGO(志高),MFR-00430,candidate,B,new
cooldisi(库迪斯),cooldisi(库迪斯),MFR-03446,candidate,B,new
冲天,冲天,MFR-03608,review,A,new
CRG(希瑞格),CRG(希瑞格),MFR-00500,candidate,B,new
ChangingTek(知行),ChangingTek(知行),MFR-00550,candidate,B,new
CHEVRON(诚润电子),CHEVRON(诚润电子),MFR-00429,candidate,B,new
Chipways(琪埔维),Chipways(琪埔维),MFR-00571,candidate,B,new
chuanyi(川仪),chuanyi(川仪),MFR-03440,candidate,B,new
Chilisin(奇力新),Chilisin(奇力新),MFR-00555,candidate,B,new
CM(朝美),CM(朝美),MFR-00459,candidate,B,new
CX(长兴),CX(长兴),MFR-00513,candidate,B,new
CST(永丰盈),CST(永丰盈),MFR-00505,candidate,B,new
Carli(凯励),Carli(凯励),MFR-00540,candidate,B,new
chipup(芯昇),chipup(芯昇),MFR-03439,candidate,B,new
cjiang(长江微电),cjiang(长江微电),MFR-03441,candidate,B,new
车领秀,车领秀,MFR-03808,review,A,new
CIMO(士模微),CIMO(士模微),MFR-00447,candidate,B,new
cmcbright,cmcbright,MFR-03443,candidate,B,new
cntitle(中戈泰斗),cntitle(中戈泰斗),MFR-03444,candidate,B,new
Central Technologies,Central Technologies,MFR-00545,candidate,B,new
CHUERA(创时代),CHUERA(创时代),MFR-00444,candidate,B,new
CH(创慧电子),CH(创慧电子),MFR-00422,candidate,B,new
Crystek,Crystek,MFR-00621,candidate,B,new
Comet(科密),Comet(科密),MFR-00598,candidate,B,new
CREE LED,CREE LED,MFR-00499,candidate,B,new
crechip(睿赫),crechip(睿赫),MFR-03447,candidate,B,new
ChengTao(诚韬),ChengTao(诚韬),MFR-00553,candidate,B,new
Crouzet,Crouzet,MFR-00620,candidate,B,new
Curtis Industries,Curtis Industries,MFR-00623,candidate,B,new
Corsair Electrical Connectors,Corsair Electrical Connectors,MFR-00615,candidate,B,new
Critical Link,Critical Link,MFR-00618,candidate,B,new
Cynergy3,Cynergy3,MFR-00627,candidate,B,new
Chinamobile(中移物联网),Chinamobile(中移物联网),MFR-00556,candidate,B,new
Corning,Corning,MFR-00614,candidate,B,new
"Conta-Clip, Inc.","Conta-Clip, Inc.",MFR-00607,candidate,B,new
CamdenBoss Ltd,CamdenBoss Ltd,MFR-00527,candidate,B,new
Capital Advanced Technologies,Capital Advanced Technologies,MFR-00535,candidate,B,new
Chemtronics,Chemtronics,MFR-00552,candidate,B,new
Carclo Optics,Carclo Optics,MFR-00538,candidate,B,new
Carling Technologies,Carling Technologies,MFR-00541,candidate,B,new
Cal Test,Cal Test,MFR-00524,candidate,B,new
Conec,Conec,MFR-00602,candidate,B,new
Conesys,Conesys,MFR-00603,candidate,B,new
CML Innovative Technologies,CML Innovative Technologies,MFR-00461,candidate,B,new
Congatec AG,Congatec AG,MFR-00604,candidate,B,new
Chip Quik,Chip Quik,MFR-00560,candidate,B,new
CHERRY,CHERRY,MFR-00428,candidate,B,new
CHK(今凯),CHK(今凯),MFR-00440,candidate,B,new
Cmierf Kuect,Cmierf Kuect,MFR-00588,candidate,B,new
Cvilux(瀚荃),Cvilux(瀚荃),MFR-00624,candidate,B,new
Comchip(典琦),Comchip(典琦),MFR-00597,candidate,B,new
CHUANHUAN(川环),CHUANHUAN(川环),MFR-00443,candidate,B,new
CoreChips(和芯润德),CoreChips(和芯润德),MFR-00612,candidate,B,new
Cyntec(乾坤),Cyntec(乾坤),MFR-00628,candidate,B,new
C&K,C&K,MFR-00393,review,A,new
Challenge Electronics,Challenge Electronics,MFR-00549,candidate,B,new
Connor-Winfield,Connor-Winfield,MFR-00605,candidate,B,new
Cincon,Cincon,MFR-00576,candidate,B,new
CMLMICRO,CMLMICRO,MFR-00462,candidate,B,new
COMUS,COMUS,MFR-00478,candidate,B,new
CY(超音),CY(超音),MFR-00516,candidate,B,new
Cosel,Cosel,MFR-00616,candidate,B,new
CYOV(长鹰),CYOV(长鹰),MFR-00518,candidate,B,new
CITEL,CITEL,MFR-00451,candidate,B,new
Chinfa,Chinfa,MFR-00557,candidate,B,new
CHINENG(驰能),CHINENG(驰能),MFR-00433,candidate,B,new
CIKI(皓富),CIKI(皓富),MFR-00446,candidate,B,new
CHAOCHUANG(超创),CHAOCHUANG(超创),MFR-00425,candidate,B,new
Coilank(驰兴电感),Coilank(驰兴电感),MFR-00591,candidate,B,new
caili(彩狸),caili(彩狸),MFR-03432,candidate,B,new
chipfountain(芯涛微),chipfountain(芯涛微),MFR-03437,candidate,B,new
CHENLING(尘玲),CHENLING(尘玲),MFR-00427,candidate,B,new
CXMT(长鑫),CXMT(长鑫),MFR-00515,candidate,B,new
CHIPSEA(芯海科技),CHIPSEA(芯海科技),MFR-00438,candidate,B,new
CW(芯源),CW(芯源),MFR-00512,candidate,B,new
CREATEK(达晶微),CREATEK(达晶微),MFR-00497,candidate,B,new
CEC(中电熊猫),CEC(中电熊猫),MFR-00413,candidate,B,new
changlu,changlu,MFR-03436,candidate,B,new
Coilmaster(统宇电研),Coilmaster(统宇电研),MFR-00593,candidate,B,new
CNC Tech,CNC Tech,MFR-00463,candidate,B,new
CHAMPION(全鹏),CHAMPION(全鹏),MFR-00424,candidate,B,new
CAL-CHIP,CAL-CHIP,MFR-00397,candidate,B,new
CKS(中科芯),CKS(中科芯),MFR-00457,candidate,B,new
Cybermax(思博科技),Cybermax(思博科技),MFR-00625,candidate,B,new
CND-tek(磁联达),CND-tek(磁联达),MFR-00465,candidate,B,new
CRMICRO(华润微),CRMICRO(华润微),MFR-00501,candidate,B,new
CED(建超),CED(建超),MFR-00415,candidate,B,new
Cicoil,Cicoil,MFR-00575,candidate,B,new
CH Products,CH Products,MFR-00421,candidate,B,new
canfeng(灿峰),canfeng(灿峰),MFR-03433,candidate,B,new
CASIO(卡西欧),CASIO(卡西欧),MFR-00402,candidate,B,new
Celfras(联智),Celfras(联智),MFR-00544,candidate,B,new
Chinocera(华瓷),Chinocera(华瓷),MFR-00558,candidate,B,new
瓷金,瓷金,MFR-03760,review,A,new
COSEMITECH(意瑞),COSEMITECH(意瑞),MFR-00487,candidate,B,new
Chipanalog(川土微),Chipanalog(川土微),MFR-00566,candidate,B,new
CHIPLON(启珑),CHIPLON(启珑),MFR-00436,candidate,B,new
Chip-Rail(启臣微),Chip-Rail(启臣微),MFR-00561,candidate,B,new
COV(德欣),COV(德欣),MFR-00492,candidate,B,new
CREALITY(创想三维),CREALITY(创想三维),MFR-00496,candidate,B,new
CapXon(丰宾),CapXon(丰宾),MFR-00533,candidate,B,new
CrossChip(成都芯进),CrossChip(成都芯进),MFR-00619,candidate,B,new
CET(华瑞),CET(华瑞),MFR-00418,candidate,B,new
chipown(芯朋微电子),chipown(芯朋微电子),MFR-03438,candidate,B,new
Coilcraft(线艺),Coilcraft(线艺),MFR-00592,candidate,B,new
Chau Light(洲光源),Chau Light(洲光源),MFR-00551,candidate,B,new
California Eastern Laboratories,California Eastern Laboratories,MFR-00525,candidate,B,new
CCTC(三环),CCTC(三环),MFR-00408,candidate,B,new
CONNFLY,CONNFLY,MFR-00481,candidate,B,new
昶龙科技,昶龙科技,MFR-03711,candidate,B,new
传美,传美,MFR-03596,review,A,new
COUNS(高优),COUNS(高优),MFR-00491,candidate,B,new
CDE,CDE,MFR-00411,review,A,new
Component Basics,Component Basics,MFR-00600,candidate,B,new
Chiplntelli(启英泰伦),Chiplntelli(启英泰伦),MFR-00567,candidate,B,new
CHILON(成量),CHILON(成量),MFR-00431,candidate,B,new
Consensic(康森斯克),Consensic(康森斯克),MFR-00606,candidate,B,new
CKX(錞谷),CKX(錞谷),MFR-00458,candidate,B,new
Corebai(芯佰微),Corebai(芯佰微),MFR-00613,candidate,B,new
CEM(华盛昌),CEM(华盛昌),MFR-00416,candidate,B,new
CHS(长虹),CHS(长虹),MFR-00441,candidate,B,new
coileasy(线易),coileasy(线易),MFR-03445,candidate,B,new
CHIPOWER(芯力微),CHIPOWER(芯力微),MFR-00437,candidate,B,new
ceaiya(柯爱亚),ceaiya(柯爱亚),MFR-03434,candidate,B,new
ChipON(芯旺微),ChipON(芯旺微),MFR-00565,candidate,B,new
COBI,COBI,MFR-00472,review,A,new
Chinsan(金山),Chinsan(金山),MFR-00559,candidate,B,new
COMIX(齐心),COMIX(齐心),MFR-00475,candidate,B,new
Chahua-Electric(茶花电气),Chahua-Electric(茶花电气),MFR-00548,candidate,B,new
CENKER(岑科),CENKER(岑科),MFR-00417,candidate,B,new
Chengx(承兴),Chengx(承兴),MFR-00554,candidate,B,new
CJT(长江连接器),CJT(长江连接器),MFR-00456,candidate,B,new
CONQUER(功得),CONQUER(功得),MFR-00484,candidate,B,new
雷公王,雷公王,MFR-03824,review,A,new
CAMEL(骆驼),CAMEL(骆驼),MFR-00399,candidate,B,new
Chip-lead(奇力),Chip-lead(奇力),MFR-00562,candidate,B,new
皇冠,皇冠,MFR-03764,review,A,new
CT MICRO,CT MICRO,MFR-00506,candidate,B,new
成都为开,成都为开,MFR-03685,candidate,B,new
clean power(洁力),clean power(洁力),MFR-03442,candidate,B,new
Churod Electronics(中汇瑞德),Churod Electronics(中汇瑞德),MFR-00574,candidate,B,new
CapSolution,CapSolution,MFR-00532,candidate,B,new
Cha(昭华),Cha(昭华),MFR-00547,candidate,B,new
cenreon(讯联汇通),cenreon(讯联汇通),MFR-03435,candidate,B,new
C-Ton,C-Ton,MFR-00394,candidate,B,new
CTi,CTi,MFR-00509,review,A,new
Cytron,Cytron,MFR-00630,candidate,B,new
CCS,CCS,MFR-00407,review,A,new
Cymbet,Cymbet,MFR-00626,candidate,B,new
COSINE(科山芯创),COSINE(科山芯创),MFR-00488,candidate,B,new
Cabling123,Cabling123,MFR-00522,candidate,B,new
Cardinal Components,Cardinal Components,MFR-00539,candidate,B,new
Carlisle,Carlisle,MFR-00542,candidate,B,new
Canon(佳能),Canon(佳能),MFR-00529,candidate,B,new
CapeSym,CapeSym,MFR-00534,candidate,B,new
CJE(常州常捷),CJE(常州常捷),MFR-00454,candidate,B,new
ChromeLED,ChromeLED,MFR-00573,candidate,B,new
CNR(舜全),CNR(舜全),MFR-00470,candidate,B,new
Chogori,Chogori,MFR-00572,candidate,B,new
CDK,CDK,MFR-00412,review,A,new
Cliff,Cliff,MFR-00585,candidate,B,new
Cita,Cita,MFR-00581,candidate,B,new
CityTechnology,CityTechnology,MFR-00582,candidate,B,new
CPI,CPI,MFR-00493,review,A,new
Cologne Chip,Cologne Chip,MFR-00594,candidate,B,new
Cooltron(固强),Cooltron(固强),MFR-00609,candidate,B,new
CONNTEK(昆泰芯),CONNTEK(昆泰芯),MFR-00483,candidate,B,new
Cirrus Logic(凌云),Cirrus Logic(凌云),MFR-00580,candidate,B,new
Infineon/CYPRESS(赛普拉斯),Infineon/CYPRESS(赛普拉斯),MFR-01406,candidate,B,new
CHIN-BAN(勤本),CHIN-BAN(勤本),MFR-00432,candidate,B,new
CREC(晶宝),CREC(晶宝),MFR-00498,candidate,B,new
CHAHUA(茶花),CHAHUA(茶花),MFR-00423,candidate,B,new
Clinell(伽玛),Clinell(伽玛),MFR-00586,candidate,B,new
CAZN(正成),CAZN(正成),MFR-00404,candidate,B,new
ChipNext(芯创意),ChipNext(芯创意),MFR-00563,candidate,B,new
DORABO(地博电气),DORABO(地博电气),MFR-00701,candidate,B,new
DIPUWEI TECHNOLOGY(迪普微科技),DIPUWEI TECHNOLOGY(迪普微科技),MFR-00682,candidate,B,new
DreamLNK(骏晔科技),DreamLNK(骏晔科技),MFR-00746,candidate,B,new
DTECH(帝特),DTECH(帝特),MFR-00707,candidate,B,new
DES(德士),DES(德士),MFR-00664,candidate,B,new
DEXU(德旭电子),DEXU(德旭电子),MFR-00666,candidate,B,new
4D Systems,4D Systems,MFR-00008,candidate,B,new
DIODES(美台),DIODES(美台),MFR-00679,candidate,B,new
TE Connectivity(泰科电子)/DEUTSCH,TE Connectivity(泰科电子)/DEUTSCH,MFR-02834,candidate,B,new
DETCO,DETCO,MFR-00665,candidate,B,new
Dragonstate(华龙),Dragonstate(华龙),MFR-00745,candidate,B,new
dosin(德索连接器),dosin(德索连接器),MFR-03453,candidate,B,new
多和壹,多和壹,MFR-03649,review,A,new
DUN WANG(盾王),DUN WANG(盾王),MFR-00709,candidate,B,new
Deltrol Controls,Deltrol Controls,MFR-00724,candidate,B,new
DEREN(得润电子),DEREN(得润电子),MFR-00663,candidate,B,new
DJI(大疆),DJI(大疆),MFR-00685,candidate,B,new
DELIXI(德力西),DELIXI(德力西),MFR-00658,candidate,B,new
DGYZC(扬展康),DGYZC(扬展康),MFR-00671,candidate,B,new
点灯,点灯,MFR-03751,review,A,new
Dolphin(海豚),Dolphin(海豚),MFR-00740,candidate,B,new
dinkle(町洋),dinkle(町洋),MFR-03452,candidate,B,new
DF(钻芯),DF(钻芯),MFR-00668,candidate,B,new
DIT,DIT,MFR-00683,review,A,new
DAVICOM(联杰国际),DAVICOM(联杰国际),MFR-00646,candidate,B,new
DMBJ(振宝佳),DMBJ(振宝佳),MFR-00693,candidate,B,new
大唐保镖,大唐保镖,MFR-03651,candidate,B,new
DAIGOK(戴工传感器),DAIGOK(戴工传感器),MFR-00636,candidate,B,new
Doeshare(德芯),Doeshare(德芯),MFR-00739,candidate,B,new
Dallas Logic,Dallas Logic,MFR-00716,candidate,B,new
DONGYE FURNITURE(东业家具),DONGYE FURNITURE(东业家具),MFR-00699,candidate,B,new
DELE(德勒),DELE(德勒),MFR-00657,candidate,B,new
DIANWEI(钿威科技),DIANWEI(钿威科技),MFR-00675,candidate,B,new
大毅科技,大毅科技,MFR-03652,candidate,B,new
Diamond Systems,Diamond Systems,MFR-00730,candidate,B,new
DELTA(台达),DELTA(台达),MFR-00659,candidate,B,new
Dwyer,Dwyer,MFR-00750,candidate,B,new
DONGXIAO(东消),DONGXIAO(东消),MFR-00698,candidate,B,new
DYNASTREAM,DYNASTREAM,MFR-00713,candidate,B,new
di-soric,di-soric,MFR-03451,candidate,B,new
DECON(帝康),DECON(帝康),MFR-00654,candidate,B,new
DATAFORTH,DATAFORTH,MFR-00645,candidate,B,new
DUPONT(杜邦),DUPONT(杜邦),MFR-00710,candidate,B,new
"Delkin Devices, Inc.","Delkin Devices, Inc.",MFR-00722,candidate,B,new
DeYe(德业),DeYe(德业),MFR-00721,candidate,B,new
德佟,德佟,MFR-03679,review,A,new
DUSPER(日本小津),DUSPER(日本小津),MFR-00711,candidate,B,new
Data Display,Data Display,MFR-00717,candidate,B,new
DEMASHI(德玛仕),DEMASHI(德玛仕),MFR-00661,candidate,B,new
DERAY(德瑞),DERAY(德瑞),MFR-00662,candidate,B,new
DAPU(大普通信),DAPU(大普通信),MFR-00640,candidate,B,new
D-Robotics(地瓜机器人),D-Robotics(地瓜机器人),MFR-00632,candidate,B,new
DIKEMO(蒂克默蔓),DIKEMO(蒂克默蔓),MFR-00677,candidate,B,new
DEALON(德艺隆),DEALON(德艺隆),MFR-00653,candidate,B,new
Dell(戴尔),Dell(戴尔),MFR-00723,candidate,B,new
Dxpower (电小二),Dxpower (电小二),MFR-00751,candidate,B,new
dcmma(德玛),dcmma(德玛),MFR-03448,candidate,B,new
东通电子,东通电子,MFR-03576,candidate,B,new
DART(英国达特),DART(英国达特),MFR-00644,candidate,B,new
DLL(德利),DLL(德利),MFR-00690,candidate,B,new
dytape,dytape,MFR-03455,candidate,B,new
DARFON(达方),DARFON(达方),MFR-00641,candidate,B,new
CHINT(正泰),CHINT(正泰),MFR-00434,candidate,B,new
DOIT(四博智联),DOIT(四博智联),MFR-00695,candidate,B,new
DAIN(岱恩),DAIN(岱恩),MFR-00637,candidate,B,new
D-SWITCH(德崧),D-SWITCH(德崧),MFR-00633,candidate,B,new
DDY(德立),DDY(德立),MFR-00651,candidate,B,new
DEFOND(德丰),DEFOND(德丰),MFR-00655,candidate,B,new
Davies Molding,Davies Molding,MFR-00719,candidate,B,new
DLP Design,DLP Design,MFR-00691,candidate,B,new
Digilent,Digilent,MFR-00732,candidate,B,new
Displaytech,Displaytech,MFR-00738,candidate,B,new
Dremel,Dremel,MFR-00748,candidate,B,new
DB Unlimited,DB Unlimited,MFR-00649,candidate,B,new
DFRobot,DFRobot,MFR-00669,candidate,B,new
Digi,Digi,MFR-00731,candidate,B,new
Desco,Desco,MFR-00728,candidate,B,new
DAZZLE(大业激光),DAZZLE(大业激光),MFR-00648,candidate,B,new
Dialight,Dialight,MFR-00729,candidate,B,new
国产工业品,国产工业品,MFR-03646,candidate,B,new
Dersonic(德尔创),Dersonic(德尔创),MFR-00727,candidate,B,new
deli(得力工具),deli(得力工具),MFR-03450,candidate,B,new
DIOTEC(德欧泰克),DIOTEC(德欧泰克),MFR-00681,candidate,B,new
DUV(德佑威),DUV(德佑威),MFR-00712,candidate,B,new
Daburn Electronics,Daburn Electronics,MFR-00714,candidate,B,new
Dersem(德信创微),Dersem(德信创微),MFR-00726,candidate,B,new
大华电源,大华电源,MFR-03650,candidate,B,new
DLAB(大龙),DLAB(大龙),MFR-00686,candidate,B,new
DREAM(梦想),DREAM(梦想),MFR-00704,candidate,B,new
DongCheng(东成),DongCheng(东成),MFR-00743,candidate,B,new
DongChen(东晨),DongChen(东晨),MFR-00742,candidate,B,new
Dominant(统明亮),Dominant(统明亮),MFR-00741,candidate,B,new
deli(得力),deli(得力),MFR-03449,candidate,B,new
DM(大迈),DM(大迈),MFR-00692,candidate,B,new
Datawave,Datawave,MFR-00718,candidate,B,new
Digital Six Labs,Digital Six Labs,MFR-00733,candidate,B,new
DIAMOND(钻石牌),DIAMOND(钻石牌),MFR-00674,candidate,B,new
Delus(德励),Delus(德励),MFR-00725,candidate,B,new
国产MRO,国产MRO,MFR-03645,candidate,B,new
Duracell(金霸王),Duracell(金霸王),MFR-00749,candidate,B,new
DUBAN(度班),DUBAN(度班),MFR-00708,candidate,B,new
DDF(鼎德丰),DDF(鼎德丰),MFR-00650,candidate,B,new
DAPENG(大鹏电子),DAPENG(大鹏电子),MFR-00639,candidate,B,new
DARONG(大容),DARONG(大容),MFR-00643,candidate,B,new
DLD(多乐达),DLD(多乐达),MFR-00688,candidate,B,new
典小圣,典小圣,MFR-03607,review,A,new
DIOO(帝奥微),DIOO(帝奥微),MFR-00680,candidate,B,new
DELTAPLUS(代尔塔),DELTAPLUS(代尔塔),MFR-00660,candidate,B,new
DH(德鸿感应),DH(德鸿感应),MFR-00672,candidate,B,new
DOWESTON(道威斯顿),DOWESTON(道威斯顿),MFR-00702,candidate,B,new
DOWO(东沃),DOWO(东沃),MFR-00703,candidate,B,new
DONGERKEJI(东儿科技),DONGERKEJI(东儿科技),MFR-00696,candidate,B,new
DEGSON(高正/高松),DEGSON(高正/高松),MFR-00656,candidate,B,new
DONGFANGHONG(东方红),DONGFANGHONG(东方红),MFR-00697,candidate,B,new
DGCX(成希),DGCX(成希),MFR-00670,candidate,B,new
Dailywell(德利威),Dailywell(德利威),MFR-00715,candidate,B,new
DILUO(帝螺),DILUO(帝螺),MFR-00678,candidate,B,new
D-CHAIN(达擎),D-CHAIN(达擎),MFR-00631,candidate,B,new
德普微电子,德普微电子,MFR-03680,candidate,B,new
