supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
Digikey,DIG-500-00361,LED50000361,OSRAM,OSRAM LED50000361 LED Components,LED Components,LED50000361 LED Components from OSRAM. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; package: 0805; wavelength_nm: 650,https://example.com/datasheet/LED50000361.pdf,1155,0.2180
Mouser,MOU-500-00362,MEM50000362,SK Hynix,SK Hynix MEM50000362 Memory IC,Memory IC,MEM50000362 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,organization: x8; memory_bytes: 16777216; interface: SPI; speed_hz: 104000000,https://example.com/datasheet/MEM50000362.pdf,2768,0.4831
Hanxin,HAN-500-00363,XTAL50000363,Wurth Elektronik,Wurth Elektronik XTAL50000363 Crystal Oscillator,Crystal Oscillator,XTAL50000363 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL50000363.pdf,2597,6.5621
Digikey,DIG-500-00364,MCU50000364,STMicroelectronics,STMicroelectronics MCU50000364 Microcontroller,Microcontroller,MCU50000364 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,Core: ARM Cortex-M4; frequency_hz: 72000000; io_count: 48; package: LQFP-48; RAM Size: 20KB,https://example.com/datasheet/MCU50000364.pdf,670,3.7965
Digikey,DIG-500-00365,MOS50000365,ON Semiconductor,ON Semiconductor MOS50000365 MOSFET,MOSFET,MOS50000365 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; qg_nc: 45,https://example.com/datasheet/MOS50000365.pdf,2867,24.4863
LCSC,LCS-500-00366,RES50000366,KEMET Electronics,KEMET Electronics RES50000366 Resistor,Resistor,RES50000366 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,power_rating_w: 0.25; package: 0805,https://example.com/datasheet/RES50000366.pdf,1510,18.1729
Mouser,MOU-500-00367,CAP50000367,Holy Stone,Holy Stone CAP50000367 Capacitor,Capacitor,CAP50000367 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,package: 0603; voltage_rating_v: 50; capacitance_pf: 100000; tolerance: ±10%; temperature_coeff: X7R,https://example.com/datasheet/CAP50000367.pdf,2434,10.1189
Digikey,DIG-500-00368,IND50000368,Wurth Elektronik,Wurth Elektronik IND50000368 Inductor,Inductor,IND50000368 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,tolerance: ±20%; package: 0805; current_rating_a: 1.5; inductance_uh: 4.7,https://example.com/datasheet/IND50000368.pdf,2922,24.3513
Hanxin,HAN-500-00369,SEN50000369,TE Connectivity,TE Connectivity SEN50000369 Sensors,Sensors,SEN50000369 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,accuracy: ±0.5; resolution_bits: 12,https://example.com/datasheet/SEN50000369.pdf,2465,10.4902
Hanxin,HAN-500-00370,CON50000370,TE Connectivity,TE Connectivity CON50000370 Connectors,Connectors,CON50000370 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,current_rating_a: 3; mounting: SMD; voltage_rating_v: 50,https://example.com/datasheet/CON50000370.pdf,981,11.0495
Digikey,DIG-500-00371,MOD50000371,u-blox,u-blox MOD50000371 Modules,Modules,MOD50000371 Modules from u-blox. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; modulation: GFSK; sensitivity_dbm: -95,https://example.com/datasheet/MOD50000371.pdf,1656,19.1411
Mouser,MOU-500-00372,OPA50000372,Maxim Integrated,Maxim Integrated OPA50000372 Analog IC,Analog IC,OPA50000372 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,package: SOIC-8; supply_current_ua: 200; bandwidth_hz: 1000000; gain_db: 100,https://example.com/datasheet/OPA50000372.pdf,3702,5.6257
Hanxin,HAN-500-00373,PMIC50000373,Texas Instruments,Texas Instruments PMIC50000373 Power Management IC,Power Management IC,PMIC50000373 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,package: SOT-23; efficiency_percent: 92; output_current_a: 3; voltage_in_min_v: 4.5; voltage_in_max_v: 28,https://example.com/datasheet/PMIC50000373.pdf,340,8.4719
HQEW,HQE-500-00374,DIO50000374,Diodes Incorporated,Diodes Incorporated DIO50000374 Diode,Diode,DIO50000374 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO50000374.pdf,3949,12.7931
HQEW,HQE-500-00375,LED50000375,PhotonInc,PhotonInc LED50000375 LED Components,LED Components,LED50000375 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_voltage_v: 2.1; forward_current_ma: 20; package: 0805; Luminous Intensity: 100mcd,https://example.com/datasheet/LED50000375.pdf,3139,11.3073
LCSC,LCS-500-00376,MEM50000376,SK Hynix,SK Hynix MEM50000376 Memory IC,Memory IC,MEM50000376 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,interface: SPI; organization: x8; speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM50000376.pdf,1770,11.1903
Digikey,DIG-500-00377,XTAL50000377,Murata Manufacturing,Murata Manufacturing XTAL50000377 Crystal Oscillator,Crystal Oscillator,XTAL50000377 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18; package: SMD,https://example.com/datasheet/XTAL50000377.pdf,2952,18.5581
Hanxin,HAN-500-00378,MCU50000378,Microchip Technology,Microchip Technology MCU50000378 Microcontroller,Microcontroller,MCU50000378 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,Core: ARM Cortex-M4,https://example.com/datasheet/MCU50000378.pdf,3218,14.6245
Hanxin,HAN-500-00379,MOS50000379,Yangjie,Yangjie MOS50000379 MOSFET,MOSFET,MOS50000379 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; id_a: 30,https://example.com/datasheet/MOS50000379.pdf,1787,10.3498
Hanxin,HAN-500-00380,RES50000380,Vishay Intertechnology,Vishay Intertechnology RES50000380 Resistor,Resistor,RES50000380 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,package: 0805; temperature_coeff: X7R,https://example.com/datasheet/RES50000380.pdf,4401,1.6231
HQEW,HQE-500-00381,CAP50000381,CapraMicro,CapraMicro CAP50000381 Capacitor,Capacitor,CAP50000381 Capacitor from CapraMicro. Sourced via professional procurement support; specs below.,Capacitor Value: 100nF; temperature_coeff: X7R; tolerance: ±10%,https://example.com/datasheet/CAP50000381.pdf,584,12.9974
LCSC,LCS-500-00382,IND50000382,TDK Corporation,TDK Corporation IND50000382 Inductor,Inductor,IND50000382 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; tolerance: ±20%; package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND50000382.pdf,4197,14.9894
HQEW,HQE-500-00383,SEN50000383,BoschDummy,BoschDummy SEN50000383 Sensors,Sensors,SEN50000383 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,resolution_bits: 12; accuracy: ±0.5; interface: I2C,https://example.com/datasheet/SEN50000383.pdf,4685,14.1041
LCSC,LCS-500-00384,CON50000384,Amphenol,Amphenol CON50000384 Connectors,Connectors,CON50000384 Connectors from Amphenol. Sourced via professional procurement support; specs below.,positions: 40; pitch_mm: 2.54; voltage_rating_v: 50; mounting: SMD; current_rating_a: 3,https://example.com/datasheet/CON50000384.pdf,2066,24.5143
Mouser,MOU-500-00385,MOD50000385,Espressif Systems,Espressif Systems MOD50000385 Modules,Modules,MOD50000385 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,modulation: GFSK; Data Rate: 2Mbps; sensitivity_dbm: -95,https://example.com/datasheet/MOD50000385.pdf,4497,19.5791
HQEW,HQE-500-00386,OPA50000386,OpAmpInc,OpAmpInc OPA50000386 Analog IC,Analog IC,OPA50000386 Analog IC from OpAmpInc. Sourced via professional procurement support; specs below.,bandwidth_hz: 1000000; supply_current_ua: 200,https://example.com/datasheet/OPA50000386.pdf,3572,2.6136
Digikey,DIG-500-00387,PMIC50000387,Infineon Technologies,Infineon Technologies PMIC50000387 Power Management IC,Power Management IC,PMIC50000387 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,package: SOT-23; voltage_in_min_v: 4.5; voltage_in_max_v: 28; output_current_a: 3; voltage_out_v: 5,https://example.com/datasheet/PMIC50000387.pdf,1051,5.7070
Hanxin,HAN-500-00388,DIO50000388,Littelfuse,Littelfuse DIO50000388 Diode,Diode,DIO50000388 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1,https://example.com/datasheet/DIO50000388.pdf,1442,13.3987
Hanxin,HAN-500-00389,LED50000389,OSRAM,OSRAM LED50000389 LED Components,LED Components,LED50000389 LED Components from OSRAM. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; wavelength_nm: 650; forward_current_ma: 20,https://example.com/datasheet/LED50000389.pdf,2418,19.8872
LCSC,LCS-500-00390,MEM50000390,SK Hynix,SK Hynix MEM50000390 Memory IC,Memory IC,MEM50000390 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; interface: SPI; speed_hz: 104000000,https://example.com/datasheet/MEM50000390.pdf,3317,1.6461
HQEW,HQE-500-00391,XTAL50000391,Murata Manufacturing,Murata Manufacturing XTAL50000391 Crystal Oscillator,Crystal Oscillator,XTAL50000391 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL50000391.pdf,4516,1.1036
Hanxin,HAN-500-00392,MCU50000392,AcmeSemi,AcmeSemi MCU50000392 Microcontroller,Microcontroller,MCU50000392 Microcontroller from AcmeSemi. Sourced via professional procurement support; specs below.,frequency_hz: 72000000; package: LQFP-48,https://example.com/datasheet/MCU50000392.pdf,2720,5.1348
HQEW,HQE-500-00393,MOS50000393,Yangjie,Yangjie MOS50000393 MOSFET,MOSFET,MOS50000393 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,vds_v: 55; id_a: 30,https://example.com/datasheet/MOS50000393.pdf,2977,1.2625
Digikey,DIG-500-00394,RES50000394,KEMET Electronics,KEMET Electronics RES50000394 Resistor,Resistor,RES50000394 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; package: 0805; resistance_ohm: 10000,https://example.com/datasheet/RES50000394.pdf,1153,24.6530
Hanxin,HAN-500-00395,CAP50000395,Walsin Technology,Walsin Technology CAP50000395 Capacitor,Capacitor,CAP50000395 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; tolerance: ±10%; capacitance_pf: 100000; package: 0603; Capacitor Value: 100nF,https://example.com/datasheet/CAP50000395.pdf,830,9.1837
HQEW,HQE-500-00396,IND50000396,Murata Manufacturing,Murata Manufacturing IND50000396 Inductor,Inductor,IND50000396 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,package: 0805; current_rating_a: 1.5; tolerance: ±20%; inductance_uh: 4.7,https://example.com/datasheet/IND50000396.pdf,369,7.8765
Hanxin,HAN-500-00397,SEN50000397,NXP Semiconductors,NXP Semiconductors SEN50000397 Sensors,Sensors,SEN50000397 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,resolution_bits: 12; accuracy: ±0.5,https://example.com/datasheet/SEN50000397.pdf,3675,11.2146
LCSC,LCS-500-00398,CON50000398,Amphenol,Amphenol CON50000398 Connectors,Connectors,CON50000398 Connectors from Amphenol. Sourced via professional procurement support; specs below.,mounting: SMD; positions: 40; pitch_mm: 2.54; voltage_rating_v: 50; Mating Cycles: 500,https://example.com/datasheet/CON50000398.pdf,1942,8.8057
Digikey,DIG-500-00399,MOD50000399,MeshWorks,MeshWorks MOD50000399 Modules,Modules,MOD50000399 Modules from MeshWorks. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; interface: UART; data_rate_bps: 2000000; Antenna Type: PCB,https://example.com/datasheet/MOD50000399.pdf,4438,10.7101
HQEW,HQE-500-00400,OPA50000400,Texas Instruments,Texas Instruments OPA50000400 Analog IC,Analog IC,OPA50000400 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,supply_current_ua: 200; bandwidth_hz: 1000000,https://example.com/datasheet/OPA50000400.pdf,2727,10.8745
HQEW,HQE-500-00401,PMIC50000401,Texas Instruments,Texas Instruments PMIC50000401 Power Management IC,Power Management IC,PMIC50000401 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,efficiency_percent: 92; output_current_a: 3; voltage_out_v: 5,https://example.com/datasheet/PMIC50000401.pdf,4935,23.4495
HQEW,HQE-500-00402,DIO50000402,Littelfuse,Littelfuse DIO50000402 Diode,Diode,DIO50000402 Diode from Littelfuse. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO50000402.pdf,1351,22.5858
Mouser,MOU-500-00403,LED50000403,Kingbright,Kingbright LED50000403 LED Components,LED Components,LED50000403 LED Components from Kingbright. Sourced via professional procurement support; specs below.,package: 0805; wavelength_nm: 650; forward_current_ma: 20,https://example.com/datasheet/LED50000403.pdf,1614,17.9571
HQEW,HQE-500-00404,MEM50000404,ISSI,ISSI MEM50000404 Memory IC,Memory IC,MEM50000404 Memory IC from ISSI. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; speed_hz: 104000000; organization: x8,https://example.com/datasheet/MEM50000404.pdf,1181,14.8379
Mouser,MOU-500-00405,XTAL50000405,Wurth Elektronik,Wurth Elektronik XTAL50000405 Crystal Oscillator,Crystal Oscillator,XTAL50000405 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL50000405.pdf,2368,23.4198
Hanxin,HAN-500-00406,MCU50000406,,Unknown MCU50000406 Microcontroller,Microcontroller,MCU50000406 Microcontroller from unspecified. Sourced via professional procurement support; specs below.,io_count: 48,https://example.com/datasheet/MCU50000406.pdf,763,1.1093
Mouser,MOU-500-00407,MOS50000407,Yangjie,Yangjie MOS50000407 MOSFET,MOSFET,MOS50000407 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,rds_on_mohm: 8; id_a: 30; vgs_th_v: 2.5,https://example.com/datasheet/MOS50000407.pdf,4219,7.8986
Mouser,MOU-500-00408,RES50000408,Fenghua,Fenghua RES50000408 Resistor,Resistor,RES50000408 Resistor from Fenghua. Sourced via professional procurement support; specs below.,temperature_coeff: X7R,https://example.com/datasheet/RES50000408.pdf,2734,0.4545
HQEW,HQE-500-00409,CAP50000409,TDK Corporation,TDK Corporation CAP50000409 Capacitor,Capacitor,CAP50000409 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,tolerance: ±10%; voltage_rating_v: 50; package: 0603; Ripple Current: 100mA,https://example.com/datasheet/CAP50000409.pdf,0,18.7973
Hanxin,HAN-500-00410,IND50000410,Murata Manufacturing,Murata Manufacturing IND50000410 Inductor,Inductor,IND50000410 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; package: 0805; tolerance: ±20%; Self Resonant Freq: 50MHz,https://example.com/datasheet/IND50000410.pdf,4299,8.0727
LCSC,LCS-500-00411,SEN50000411,NXP Semiconductors,NXP Semiconductors SEN50000411 Sensors,Sensors,SEN50000411 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; resolution_bits: 12; range: 0-40,https://example.com/datasheet/SEN50000411.pdf,3815,10.4835
Hanxin,HAN-500-00412,CON50000412,JST,JST CON50000412 Connectors,Connectors,CON50000412 Connectors from JST. Sourced via professional procurement support; specs below.,pitch_mm: 2.54; positions: 40; mounting: SMD,https://example.com/datasheet/CON50000412.pdf,1630,16.2978
Mouser,MOU-500-00413,MOD50000413,SIMCom,SIMCom MOD50000413 Modules,Modules,MOD50000413 Modules from SIMCom. Sourced via professional procurement support; specs below.,output_power_dbm: 20; interface: UART; Antenna Type: PCB,https://example.com/datasheet/MOD50000413.pdf,3924,4.4284
Digikey,DIG-500-00414,OPA50000414,Texas Instruments,Texas Instruments OPA50000414 Analog IC,Analog IC,OPA50000414 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,package: SOIC-8; gain_db: 100,https://example.com/datasheet/OPA50000414.pdf,4697,2.0546
Hanxin,HAN-500-00415,PMIC50000415,Richtek Technology,Richtek Technology PMIC50000415 Power Management IC,Power Management IC,PMIC50000415 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; voltage_out_v: 5; Line Regulation: 0.5%,https://example.com/datasheet/PMIC50000415.pdf,3803,20.6676
LCSC,LCS-500-00416,DIO50000416,,Unknown DIO50000416 Diode,Diode,DIO50000416 Diode from unspecified. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO50000416.pdf,3619,5.6897
Hanxin,HAN-500-00417,LED50000417,OSRAM,OSRAM LED50000417 LED Components,LED Components,LED50000417 LED Components from OSRAM. Sourced via professional procurement support; specs below.,package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED50000417.pdf,4346,23.9777
Hanxin,HAN-500-00418,MEM50000418,Macronix International,Macronix International MEM50000418 Memory IC,Memory IC,MEM50000418 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,organization: x8; memory_bytes: 16777216; interface: SPI,https://example.com/datasheet/MEM50000418.pdf,4328,11.1772
HQEW,HQE-500-00419,XTAL50000419,OscInc,OscInc XTAL50000419 Crystal Oscillator,Crystal Oscillator,XTAL50000419 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL50000419.pdf,3864,21.1176
LCSC,LCS-500-00420,MCU50000420,GigaDevice Semiconductor,GigaDevice Semiconductor MCU50000420 Microcontroller,Microcontroller,MCU50000420 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,voltage_v: 3.3; io_count: 48; Core: ARM Cortex-M4,https://example.com/datasheet/MCU50000420.pdf,4011,23.9809
LCSC,LCS-500-00421,MOS50000421,VoltTech,VoltTech MOS50000421 MOSFET,MOSFET,MOS50000421 MOSFET from VoltTech. Sourced via professional procurement support; specs below.,vds_v: 55; qg_nc: 45; Drain Source Voltage: 55V; rds_on_mohm: 8,https://example.com/datasheet/MOS50000421.pdf,4517,17.5958
HQEW,HQE-500-00422,RES50000422,Vishay Intertechnology,Vishay Intertechnology RES50000422 Resistor,Resistor,RES50000422 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,Resistor Value: 10kΩ; power_rating_w: 0.25; temperature_coeff: X7R,https://example.com/datasheet/RES50000422.pdf,1837,24.0199
LCSC,LCS-500-00423,CAP50000423,Murata Manufacturing,Murata Manufacturing CAP50000423 Capacitor,Capacitor,CAP50000423 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,tolerance: ±10%,https://example.com/datasheet/CAP50000423.pdf,4419,20.6499
Digikey,DIG-500-00424,IND50000424,Wurth Elektronik,Wurth Elektronik IND50000424 Inductor,Inductor,IND50000424 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND50000424.pdf,293,11.8019
Digikey,DIG-500-00425,SEN50000425,STMicroelectronics,STMicroelectronics SEN50000425 Sensors,Sensors,SEN50000425 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,range: 0-40; sensitivity: 260 LSB/g; accuracy: ±0.5; resolution_bits: 12; interface: I2C,https://example.com/datasheet/SEN50000425.pdf,2829,1.3696
Mouser,MOU-500-00426,CON50000426,Molex,Molex CON50000426 Connectors,Connectors,CON50000426 Connectors from Molex. Sourced via professional procurement support; specs below.,pitch_mm: 2.54; mounting: SMD; current_rating_a: 3; positions: 40,https://example.com/datasheet/CON50000426.pdf,3792,6.9344
Hanxin,HAN-500-00427,MOD50000427,Semtech,Semtech MOD50000427 Modules,Modules,MOD50000427 Modules from Semtech. Sourced via professional procurement support; specs below.,interface: UART; output_power_dbm: 20,https://example.com/datasheet/MOD50000427.pdf,519,9.6618
Hanxin,HAN-500-00428,OPA50000428,Analog Devices,Analog Devices OPA50000428 Analog IC,Analog IC,OPA50000428 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,supply_current_ua: 200; package: SOIC-8,https://example.com/datasheet/OPA50000428.pdf,3496,3.5973
HQEW,HQE-500-00429,PMIC50000429,SGMICRO,SGMICRO PMIC50000429 Power Management IC,Power Management IC,PMIC50000429 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; efficiency_percent: 92,https://example.com/datasheet/PMIC50000429.pdf,3768,13.6699
LCSC,LCS-500-00430,DIO50000430,ON Semiconductor,ON Semiconductor DIO50000430 Diode,Diode,DIO50000430 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100,https://example.com/datasheet/DIO50000430.pdf,2403,13.5383
Hanxin,HAN-500-00431,LED50000431,Lite-On Technology,Lite-On Technology LED50000431 LED Components,LED Components,LED50000431 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED50000431.pdf,2823,16.1668
LCSC,LCS-500-00432,MEM50000432,Macronix International,Macronix International MEM50000432 Memory IC,Memory IC,MEM50000432 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; interface: SPI; speed_hz: 104000000,https://example.com/datasheet/MEM50000432.pdf,1297,6.1367
LCSC,LCS-500-00433,XTAL50000433,TDK Corporation,TDK Corporation XTAL50000433 Crystal Oscillator,Crystal Oscillator,XTAL50000433 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL50000433.pdf,414,9.3410
Hanxin,HAN-500-00434,MCU50000434,Holtek Semiconductor,Holtek Semiconductor MCU50000434 Microcontroller,Microcontroller,MCU50000434 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,ram_bytes: 20480; flash_bytes: 131072,https://example.com/datasheet/MCU50000434.pdf,709,18.3601
LCSC,LCS-500-00435,MOS50000435,HexaFab,HexaFab MOS50000435 MOSFET,MOSFET,MOS50000435 MOSFET from HexaFab. Sourced via professional procurement support; specs below.,package: SOT-23; vds_v: 55; rds_on_mohm: 8; vgs_th_v: 2.5,https://example.com/datasheet/MOS50000435.pdf,4577,23.8414
Digikey,DIG-500-00436,RES50000436,Yageo,Yageo RES50000436 Resistor,Resistor,RES50000436 Resistor from Yageo. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; resistance_ohm: 10000; power_rating_w: 0.25; tolerance: ±1%; Resistor Value: 10kΩ,https://example.com/datasheet/RES50000436.pdf,305,1.1793
Digikey,DIG-500-00437,CAP50000437,KEMET Electronics,KEMET Electronics CAP50000437 Capacitor,Capacitor,CAP50000437 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,package: 0603; voltage_rating_v: 50; capacitance_pf: 100000; temperature_coeff: X7R,https://example.com/datasheet/CAP50000437.pdf,4330,1.3576
Digikey,DIG-500-00438,IND50000438,InduMax,InduMax IND50000438 Inductor,Inductor,IND50000438 Inductor from InduMax. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; package: 0805,https://example.com/datasheet/IND50000438.pdf,3834,0.1855
LCSC,LCS-500-00439,SEN50000439,NXP Semiconductors,NXP Semiconductors SEN50000439 Sensors,Sensors,SEN50000439 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,range: 0-40; accuracy: ±0.5; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN50000439.pdf,3627,6.3634
LCSC,LCS-500-00440,CON50000440,LinkFab,LinkFab CON50000440 Connectors,Connectors,CON50000440 Connectors from LinkFab. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; positions: 40; mounting: SMD,https://example.com/datasheet/CON50000440.pdf,124,8.0416
LCSC,LCS-500-00441,MOD50000441,u-blox,u-blox MOD50000441 Modules,Modules,MOD50000441 Modules from u-blox. Sourced via professional procurement support; specs below.,interface: UART; sensitivity_dbm: -95; data_rate_bps: 2000000; output_power_dbm: 20,https://example.com/datasheet/MOD50000441.pdf,3214,15.7249
Hanxin,HAN-500-00442,OPA50000442,Silicon Labs,Silicon Labs OPA50000442 Analog IC,Analog IC,OPA50000442 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,bandwidth_hz: 1000000; gain_db: 100; supply_current_ua: 200,https://example.com/datasheet/OPA50000442.pdf,4737,7.7800
Digikey,DIG-500-00443,PMIC50000443,SGMICRO,SGMICRO PMIC50000443 Power Management IC,Power Management IC,PMIC50000443 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,voltage_out_v: 5; voltage_in_max_v: 28,https://example.com/datasheet/PMIC50000443.pdf,2944,18.9482
Mouser,MOU-500-00444,DIO50000444,Littelfuse,Littelfuse DIO50000444 Diode,Diode,DIO50000444 Diode from Littelfuse. Sourced via professional procurement support; specs below.,if_a: 1; vf_v: 0.7; vrrm_v: 100,https://example.com/datasheet/DIO50000444.pdf,3162,12.7781
HQEW,HQE-500-00445,LED50000445,Everlight Electronics,Everlight Electronics LED50000445 LED Components,LED Components,LED50000445 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,package: 0805; forward_voltage_v: 2.1; wavelength_nm: 650,https://example.com/datasheet/LED50000445.pdf,1734,3.6829
Digikey,DIG-500-00446,MEM50000446,SK Hynix,SK Hynix MEM50000446 Memory IC,Memory IC,MEM50000446 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,speed_hz: 104000000; memory_bytes: 16777216; interface: SPI,https://example.com/datasheet/MEM50000446.pdf,4563,24.4641
Hanxin,HAN-500-00447,XTAL50000447,TDK Corporation,TDK Corporation XTAL50000447 Crystal Oscillator,Crystal Oscillator,XTAL50000447 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; package: SMD,https://example.com/datasheet/XTAL50000447.pdf,4255,18.6426
LCSC,LCS-500-00448,MCU50000448,GigaDevice Semiconductor,GigaDevice Semiconductor MCU50000448 Microcontroller,Microcontroller,MCU50000448 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,io_count: 48; flash_bytes: 131072; voltage_v: 3.3,https://example.com/datasheet/MCU50000448.pdf,2449,22.3065
Mouser,MOU-500-00449,MOS50000449,Yangjie,Yangjie MOS50000449 MOSFET,MOSFET,MOS50000449 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,On Resistance: 8mΩ; id_a: 30; package: SOT-23; Leakage Current: 1uA,https://example.com/datasheet/MOS50000449.pdf,2921,10.5043
LCSC,LCS-500-00450,RES50000450,Bourns,Bourns RES50000450 Resistor,Resistor,RES50000450 Resistor from Bourns. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; temperature_coeff: X7R; package: 0805,https://example.com/datasheet/RES50000450.pdf,3855,2.0371
LCSC,LCS-500-00451,CAP50000451,Murata Manufacturing,Murata Manufacturing CAP50000451 Capacitor,Capacitor,CAP50000451 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,package: 0603; tolerance: ±10%; voltage_rating_v: 50; Ripple Current: 100mA,https://example.com/datasheet/CAP50000451.pdf,4276,6.7143
