mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
MOS100000085,MOS100000085,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos100000085,MOSFET,MOSFET,MOS100000085 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30A"", ""vds_v"": ""55"", ""rds_on_mohm"": ""8""}",active,,https://example.com/datasheet/MOS100000085.pdf,,
RES100000086,RES100000086,Vishay Intertechnology,Vishay Intertechnology,res100000086,Resistor,Resistor,RES100000086 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25"", ""tolerance"": ""±1%"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES100000086.pdf,,
CAP100000087,CAP100000087,Holy Stone,Holy Stone,cap100000087,Capacitor,Capacitor,CAP100000087 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""voltage_rating_v"": ""50"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000087.pdf,,
IND100000088,IND100000088,Wurth Elektronik,Wurth Elektronik,ind100000088,Inductor,Inductor,IND100000088 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND100000088.pdf,,
SEN100000089,SEN100000089,BoschDummy,BoschDummy,sen100000089,Sensors,Sensors,SEN100000089 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12"", ""Output Type"": ""Analog""}",active,,https://example.com/datasheet/SEN100000089.pdf,,
CON100000090,CON100000090,Molex,Molex,con100000090,Connectors,Connectors,CON100000090 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50"", ""positions"": ""40"", ""mounting"": ""SMD"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON100000090.pdf,,
MOD100000091,MOD100000091,Espressif Systems,Espressif Systems,mod100000091,Modules,Modules,MOD100000091 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""data_rate_bps"": ""2000000"", ""interface"": ""UART"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000091.pdf,,
OPA100000092,OPA100000092,Maxim Integrated,Maxim Integrated,opa100000092,Analog IC,Analog IC,OPA100000092 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""gain_db"": ""100"", ""package"": ""SOIC-8"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000092.pdf,,
PMIC100000093,PMIC100000093,Infineon Technologies,Infineon Technologies,pmic100000093,Power Management IC,Power Management IC,PMIC100000093 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""voltage_in_min_v"": ""4.5"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC100000093.pdf,,
DIO100000094,DIO100000094,Diodes Incorporated,Diodes Incorporated,dio100000094,Diode,Diode,DIO100000094 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO100000094.pdf,,
LED100000095,LED100000095,LedWorks,LedWorks,led100000095,LED Components,LED Components,LED100000095 LED Components from LedWorks. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED100000095.pdf,,
MEM100000096,MEM100000096,Micron Technology,Micron Technology,mem100000096,Memory IC,Memory IC,MEM100000096 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000096.pdf,,
XTAL100000097,XTAL100000097,Murata Manufacturing,Murata Manufacturing,xtal100000097,Crystal Oscillator,Crystal Oscillator,XTAL100000097 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL100000097.pdf,,
MCU100000098,MCU100000098,STMicroelectronics,STMicroelectronics,mcu100000098,Microcontroller,Microcontroller,MCU100000098 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""ram_bytes"": ""20480"", ""voltage_v"": ""3.3""}",active,,https://example.com/datasheet/MCU100000098.pdf,,
MOS100000099,MOS100000099,Vishay Intertechnology,Vishay Intertechnology,mos100000099,MOSFET,MOSFET,MOS100000099 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""vgs_th_v"": ""2.5"", ""Gate Charge Type"": ""standard""}",active,,https://example.com/datasheet/MOS100000099.pdf,,
RES100000100,RES100000100,Yageo,Yageo,res100000100,Resistor,Resistor,RES100000100 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""tolerance"": ""±1%"", ""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10000""}",active,,https://example.com/datasheet/RES100000100.pdf,,
CAP100000101,CAP100000101,Murata Manufacturing,Murata Manufacturing,cap100000101,Capacitor,Capacitor,CAP100000101 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""capacitance_pf"": ""100nF"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP100000101.pdf,,
IND100000102,IND100000102,Wurth Elektronik,Wurth Elektronik,ind100000102,Inductor,Inductor,IND100000102 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000102.pdf,,
SEN100000103,SEN100000103,TE Connectivity,TE Connectivity,sen100000103,Sensors,Sensors,SEN100000103 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""resolution_bits"": ""12"", ""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN100000103.pdf,,
CON100000104,CON100000104,TE Connectivity,TE Connectivity,con100000104,Connectors,Connectors,CON100000104 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""positions"": ""40"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON100000104.pdf,,
MOD100000105,MOD100000105,u-blox,u-blox,mod100000105,Modules,Modules,MOD100000105 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""interface"": ""UART"", ""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000105.pdf,,
OPA100000106,OPA100000106,Analog Devices,Analog Devices,opa100000106,Analog IC,Analog IC,OPA100000106 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""gain_db"": ""100"", ""supply_current_ua"": ""200"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA100000106.pdf,,
PMIC100000107,PMIC100000107,Texas Instruments,Texas Instruments,pmic100000107,Power Management IC,Power Management IC,PMIC100000107 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""efficiency_percent"": ""92"", ""voltage_in_min_v"": ""4.5"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC100000107.pdf,,
DIO100000108,DIO100000108,ON Semiconductor,ON Semiconductor,dio100000108,Diode,Diode,DIO100000108 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000108.pdf,,
LED100000109,LED100000109,Everlight Electronics,Everlight Electronics,led100000109,LED Components,LED Components,LED100000109 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20"", ""wavelength_nm"": ""650"", ""Luminous Intensity"": ""100mcd""}",active,,https://example.com/datasheet/LED100000109.pdf,,
MEM100000110,MEM100000110,Winbond Electronics,Winbond Electronics,mem100000110,Memory IC,Memory IC,MEM100000110 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000110.pdf,,
XTAL100000111,XTAL100000111,Murata Manufacturing,Murata Manufacturing,xtal100000111,Crystal Oscillator,Crystal Oscillator,XTAL100000111 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL100000111.pdf,,
MCU100000112,MCU100000112,QubitCore,QubitCore,mcu100000112,Microcontroller,Microcontroller,MCU100000112 Microcontroller from QubitCore. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""voltage_v"": ""3.3"", ""flash_bytes"": ""131072"", ""Thermal Resistance"": ""45 C/W""}",active,,https://example.com/datasheet/MCU100000112.pdf,,
MOS100000113,MOS100000113,Vishay Intertechnology,Vishay Intertechnology,mos100000113,MOSFET,MOSFET,MOS100000113 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55V"", ""rds_on_mohm"": ""8"", ""id_a"": ""30"", ""vgs_th_v"": ""2.5""}",active,,https://example.com/datasheet/MOS100000113.pdf,,
RES100000114,RES100000114,KEMET Electronics,KEMET Electronics,res100000114,Resistor,Resistor,RES100000114 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""resistance_ohm"": ""10kΩ""}",active,,https://example.com/datasheet/RES100000114.pdf,,
CAP100000115,CAP100000115,Holy Stone,Holy Stone,cap100000115,Capacitor,Capacitor,CAP100000115 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""capacitance_pf"": ""100000""}",active,,https://example.com/datasheet/CAP100000115.pdf,,
IND100000116,IND100000116,Murata Manufacturing,Murata Manufacturing,ind100000116,Inductor,Inductor,IND100000116 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND100000116.pdf,,
SEN100000117,SEN100000117,BoschDummy,BoschDummy,sen100000117,Sensors,Sensors,SEN100000117 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN100000117.pdf,,
CON100000118,CON100000118,Hirose Electric,Hirose Electric,con100000118,Connectors,Connectors,CON100000118 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON100000118.pdf,,
MOD100000119,MOD100000119,Espressif Systems,Espressif Systems,mod100000119,Modules,Modules,MOD100000119 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""data_rate_bps"": ""2000000"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD100000119.pdf,,
OPA100000120,OPA100000120,Maxim Integrated,Maxim Integrated,opa100000120,Analog IC,Analog IC,OPA100000120 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA100000120.pdf,,
PMIC100000121,PMIC100000121,Infineon Technologies,Infineon Technologies,pmic100000121,Power Management IC,Power Management IC,PMIC100000121 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3"", ""efficiency_percent"": ""92"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC100000121.pdf,,
DIO100000122,DIO100000122,Littelfuse,Littelfuse,dio100000122,Diode,Diode,DIO100000122 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO100000122.pdf,,
LED100000123,LED100000123,OSRAM,OSRAM,led100000123,LED Components,LED Components,LED100000123 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""package"": ""0805"", ""wavelength_nm"": ""650"", ""Luminous Intensity"": ""100mcd""}",active,,https://example.com/datasheet/LED100000123.pdf,,
MEM100000124,MEM100000124,ISSI,ISSI,mem100000124,Memory IC,Memory IC,MEM100000124 Memory IC from ISSI. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""organization"": ""x8"", ""interface"": ""SPI"", ""Access Time"": ""70ns""}",active,,https://example.com/datasheet/MEM100000124.pdf,,
XTAL100000125,XTAL100000125,Wurth Elektronik,Wurth Elektronik,xtal100000125,Crystal Oscillator,Crystal Oscillator,XTAL100000125 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""load_capacitance_pf"": ""18"", ""Frequency Tolerance"": ""±20ppm""}",active,,https://example.com/datasheet/XTAL100000125.pdf,,
MCU100000126,MCU100000126,Microchip Technology,Microchip Technology,mcu100000126,Microcontroller,Microcontroller,MCU100000126 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""ram_bytes"": ""20KB"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU100000126.pdf,,
MOS100000127,MOS100000127,Infineon Technologies,Infineon Technologies,mos100000127,MOSFET,MOSFET,MOS100000127 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""id_a"": ""30"", ""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS100000127.pdf,,
RES100000128,RES100000128,Vishay Intertechnology,Vishay Intertechnology,res100000128,Resistor,Resistor,RES100000128 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES100000128.pdf,,
CAP100000129,CAP100000129,Walsin Technology,Walsin Technology,cap100000129,Capacitor,Capacitor,CAP100000129 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""temperature_coeff"": ""X7R"", ""voltage_rating_v"": ""50"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000129.pdf,,
IND100000130,IND100000130,Murata Manufacturing,Murata Manufacturing,ind100000130,Inductor,Inductor,IND100000130 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""package"": ""0805"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND100000130.pdf,,
