mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
CAP50000339,CAP50000339,,,cap50000339,Capacitor,Capacitor,CAP50000339 Capacitor from unspecified. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""temperature_coeff"": ""X7R"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000339.pdf,,
IND50000340,IND50000340,Wurth Elektronik,Wurth Elektronik,ind50000340,Inductor,Inductor,IND50000340 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND50000340.pdf,,
SEN50000341,SEN50000341,TE Connectivity,TE Connectivity,sen50000341,Sensors,Sensors,SEN50000341 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g"", ""range"": ""0-40"", ""Response Time"": ""5ms""}",active,,https://example.com/datasheet/SEN50000341.pdf,,
CON50000342,CON50000342,,,con50000342,Connectors,Connectors,CON50000342 Connectors from unspecified. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""positions"": ""40""}",active,,https://example.com/datasheet/CON50000342.pdf,,
MOD50000343,MOD50000343,Semtech,Semtech,mod50000343,Modules,Modules,MOD50000343 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000343.pdf,,
OPA50000344,OPA50000344,Analog Devices,Analog Devices,opa50000344,Analog IC,Analog IC,OPA50000344 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""gain_db"": ""100"", ""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""Input Noise"": ""10nV""}",active,,https://example.com/datasheet/OPA50000344.pdf,,
PMIC50000345,PMIC50000345,SGMICRO,SGMICRO,pmic50000345,Power Management IC,Power Management IC,PMIC50000345 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""efficiency_percent"": ""92"", ""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""Power Good"": ""yes""}",active,,https://example.com/datasheet/PMIC50000345.pdf,,
DIO50000346,DIO50000346,Littelfuse,Littelfuse,dio50000346,Diode,Diode,DIO50000346 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""if_a"": ""1"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO50000346.pdf,,
LED50000347,LED50000347,Kingbright,Kingbright,led50000347,LED Components,LED Components,LED50000347 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000347.pdf,,
MEM50000348,MEM50000348,Macronix International,Macronix International,mem50000348,Memory IC,Memory IC,MEM50000348 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""interface"": ""SPI"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM50000348.pdf,,
XTAL50000349,XTAL50000349,AbraconX,AbraconX,xtal50000349,Crystal Oscillator,Crystal Oscillator,XTAL50000349 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL50000349.pdf,,
MCU50000350,MCU50000350,Holtek Semiconductor,Holtek Semiconductor,mcu50000350,Microcontroller,Microcontroller,MCU50000350 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,,,"{""ram_bytes"": ""20480""}",active,,https://example.com/datasheet/MCU50000350.pdf,,
MOS50000351,MOS50000351,Infineon Technologies,Infineon Technologies,mos50000351,MOSFET,MOSFET,MOS50000351 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55"", ""package"": ""SOT-23"", ""rds_on_mohm"": ""8"", ""Gate Charge Type"": ""standard""}",active,,https://example.com/datasheet/MOS50000351.pdf,,
RES50000352,RES50000352,OhmWorks,OhmWorks,res50000352,Resistor,Resistor,RES50000352 Resistor from OhmWorks. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""power_rating_w"": ""0.25"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000352.pdf,,
CAP50000353,CAP50000353,DeltaCap,DeltaCap,cap50000353,Capacitor,Capacitor,CAP50000353 Capacitor from DeltaCap. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP50000353.pdf,,
IND50000354,IND50000354,TDK Corporation,TDK Corporation,ind50000354,Inductor,Inductor,IND50000354 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000354.pdf,,
SEN50000355,SEN50000355,BoschDummy,BoschDummy,sen50000355,Sensors,Sensors,SEN50000355 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN50000355.pdf,,
CON50000356,CON50000356,Amphenol,Amphenol,con50000356,Connectors,Connectors,CON50000356 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""positions"": ""40"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000356.pdf,,
MOD50000357,MOD50000357,SIMCom,SIMCom,mod50000357,Modules,Modules,MOD50000357 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""interface"": ""UART"", ""output_power_dbm"": ""20"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000357.pdf,,
OPA50000358,OPA50000358,Silicon Labs,Silicon Labs,opa50000358,Analog IC,Analog IC,OPA50000358 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000358.pdf,,
PMIC50000359,PMIC50000359,Infineon Technologies,Infineon Technologies,pmic50000359,Power Management IC,Power Management IC,PMIC50000359 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000359.pdf,,
DIO50000360,DIO50000360,ON Semiconductor,ON Semiconductor,dio50000360,Diode,Diode,DIO50000360 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000360.pdf,,
LED50000361,LED50000361,OSRAM,OSRAM,led50000361,LED Components,LED Components,LED50000361 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000361.pdf,,
MEM50000362,MEM50000362,SK Hynix,SK Hynix,mem50000362,Memory IC,Memory IC,MEM50000362 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""memory_bytes"": ""16777216"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM50000362.pdf,,
XTAL50000363,XTAL50000363,Wurth Elektronik,Wurth Elektronik,xtal50000363,Crystal Oscillator,Crystal Oscillator,XTAL50000363 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000363.pdf,,
MCU50000364,MCU50000364,STMicroelectronics,STMicroelectronics,mcu50000364,Microcontroller,Microcontroller,MCU50000364 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""core"": ""ARM Cortex-M4"", ""frequency_hz"": ""72000000"", ""io_count"": ""48"", ""package"": ""LQFP-48"", ""ram_bytes"": ""20KB""}",active,,https://example.com/datasheet/MCU50000364.pdf,,
MOS50000365,MOS50000365,ON Semiconductor,ON Semiconductor,mos50000365,MOSFET,MOSFET,MOS50000365 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""qg_nc"": ""45""}",active,,https://example.com/datasheet/MOS50000365.pdf,,
RES50000366,RES50000366,KEMET Electronics,KEMET Electronics,res50000366,Resistor,Resistor,RES50000366 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES50000366.pdf,,
CAP50000367,CAP50000367,Holy Stone,Holy Stone,cap50000367,Capacitor,Capacitor,CAP50000367 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""tolerance"": ""±10%"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000367.pdf,,
IND50000368,IND50000368,Wurth Elektronik,Wurth Elektronik,ind50000368,Inductor,Inductor,IND50000368 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""package"": ""0805"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000368.pdf,,
SEN50000369,SEN50000369,TE Connectivity,TE Connectivity,sen50000369,Sensors,Sensors,SEN50000369 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN50000369.pdf,,
CON50000370,CON50000370,TE Connectivity,TE Connectivity,con50000370,Connectors,Connectors,CON50000370 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""mounting"": ""SMD"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000370.pdf,,
MOD50000371,MOD50000371,u-blox,u-blox,mod50000371,Modules,Modules,MOD50000371 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000371.pdf,,
OPA50000372,OPA50000372,Maxim Integrated,Maxim Integrated,opa50000372,Analog IC,Analog IC,OPA50000372 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA50000372.pdf,,
PMIC50000373,PMIC50000373,Texas Instruments,Texas Instruments,pmic50000373,Power Management IC,Power Management IC,PMIC50000373 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""efficiency_percent"": ""92"", ""output_current_a"": ""3"", ""voltage_in_min_v"": ""4.5"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000373.pdf,,
DIO50000374,DIO50000374,Diodes Incorporated,Diodes Incorporated,dio50000374,Diode,Diode,DIO50000374 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000374.pdf,,
LED50000375,LED50000375,PhotonInc,PhotonInc,led50000375,LED Components,LED Components,LED50000375 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1"", ""forward_current_ma"": ""20"", ""package"": ""0805"", ""Luminous Intensity"": ""100mcd""}",active,,https://example.com/datasheet/LED50000375.pdf,,
MEM50000376,MEM50000376,SK Hynix,SK Hynix,mem50000376,Memory IC,Memory IC,MEM50000376 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8"", ""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216""}",active,,https://example.com/datasheet/MEM50000376.pdf,,
XTAL50000377,XTAL50000377,Murata Manufacturing,Murata Manufacturing,xtal50000377,Crystal Oscillator,Crystal Oscillator,XTAL50000377 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000377.pdf,,
MCU50000378,MCU50000378,Microchip Technology,Microchip Technology,mcu50000378,Microcontroller,Microcontroller,MCU50000378 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU50000378.pdf,,
MOS50000379,MOS50000379,Yangjie,Yangjie,mos50000379,MOSFET,MOSFET,MOS50000379 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""id_a"": ""30""}",active,,https://example.com/datasheet/MOS50000379.pdf,,
RES50000380,RES50000380,Vishay Intertechnology,Vishay Intertechnology,res50000380,Resistor,Resistor,RES50000380 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000380.pdf,,
CAP50000381,CAP50000381,CapraMicro,CapraMicro,cap50000381,Capacitor,Capacitor,CAP50000381 Capacitor from CapraMicro. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100nF"", ""temperature_coeff"": ""X7R"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000381.pdf,,
IND50000382,IND50000382,TDK Corporation,TDK Corporation,ind50000382,Inductor,Inductor,IND50000382 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""tolerance"": ""±20%"", ""package"": ""0805"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000382.pdf,,
SEN50000383,SEN50000383,BoschDummy,BoschDummy,sen50000383,Sensors,Sensors,SEN50000383 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""accuracy"": ""±0.5"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN50000383.pdf,,
CON50000384,CON50000384,Amphenol,Amphenol,con50000384,Connectors,Connectors,CON50000384 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50"", ""mounting"": ""SMD"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON50000384.pdf,,
MOD50000385,MOD50000385,Espressif Systems,Espressif Systems,mod50000385,Modules,Modules,MOD50000385 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""data_rate_bps"": ""2Mbps"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD50000385.pdf,,
OPA50000386,OPA50000386,OpAmpInc,OpAmpInc,opa50000386,Analog IC,Analog IC,OPA50000386 Analog IC from OpAmpInc. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000386.pdf,,
PMIC50000387,PMIC50000387,Infineon Technologies,Infineon Technologies,pmic50000387,Power Management IC,Power Management IC,PMIC50000387 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5"", ""voltage_in_max_v"": ""28"", ""output_current_a"": ""3"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000387.pdf,,
DIO50000388,DIO50000388,Littelfuse,Littelfuse,dio50000388,Diode,Diode,DIO50000388 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000388.pdf,,
LED50000389,LED50000389,OSRAM,OSRAM,led50000389,LED Components,LED Components,LED50000389 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000389.pdf,,
MEM50000390,MEM50000390,SK Hynix,SK Hynix,mem50000390,Memory IC,Memory IC,MEM50000390 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM50000390.pdf,,
XTAL50000391,XTAL50000391,Murata Manufacturing,Murata Manufacturing,xtal50000391,Crystal Oscillator,Crystal Oscillator,XTAL50000391 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL50000391.pdf,,
MCU50000392,MCU50000392,AcmeSemi,AcmeSemi,mcu50000392,Microcontroller,Microcontroller,MCU50000392 Microcontroller from AcmeSemi. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""package"": ""LQFP-48""}",active,,https://example.com/datasheet/MCU50000392.pdf,,
MOS50000393,MOS50000393,Yangjie,Yangjie,mos50000393,MOSFET,MOSFET,MOS50000393 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55"", ""id_a"": ""30""}",active,,https://example.com/datasheet/MOS50000393.pdf,,
RES50000394,RES50000394,KEMET Electronics,KEMET Electronics,res50000394,Resistor,Resistor,RES50000394 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""package"": ""0805"", ""resistance_ohm"": ""10000""}",active,,https://example.com/datasheet/RES50000394.pdf,,
CAP50000395,CAP50000395,Walsin Technology,Walsin Technology,cap50000395,Capacitor,Capacitor,CAP50000395 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""tolerance"": ""±10%"", ""capacitance_pf"": ""100nF"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP50000395.pdf,,
IND50000396,IND50000396,Murata Manufacturing,Murata Manufacturing,ind50000396,Inductor,Inductor,IND50000396 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""tolerance"": ""±20%"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000396.pdf,,
SEN50000397,SEN50000397,NXP Semiconductors,NXP Semiconductors,sen50000397,Sensors,Sensors,SEN50000397 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN50000397.pdf,,
CON50000398,CON50000398,Amphenol,Amphenol,con50000398,Connectors,Connectors,CON50000398 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""positions"": ""40"", ""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50"", ""Mating Cycles"": ""500""}",active,,https://example.com/datasheet/CON50000398.pdf,,
MOD50000399,MOD50000399,MeshWorks,MeshWorks,mod50000399,Modules,Modules,MOD50000399 Modules from MeshWorks. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""interface"": ""UART"", ""data_rate_bps"": ""2000000"", ""Antenna Type"": ""PCB""}",active,,https://example.com/datasheet/MOD50000399.pdf,,
OPA50000400,OPA50000400,Texas Instruments,Texas Instruments,opa50000400,Analog IC,Analog IC,OPA50000400 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA50000400.pdf,,
PMIC50000401,PMIC50000401,Texas Instruments,Texas Instruments,pmic50000401,Power Management IC,Power Management IC,PMIC50000401 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""output_current_a"": ""3"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000401.pdf,,
DIO50000402,DIO50000402,Littelfuse,Littelfuse,dio50000402,Diode,Diode,DIO50000402 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO50000402.pdf,,
LED50000403,LED50000403,Kingbright,Kingbright,led50000403,LED Components,LED Components,LED50000403 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""wavelength_nm"": ""650"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000403.pdf,,
MEM50000404,MEM50000404,ISSI,ISSI,mem50000404,Memory IC,Memory IC,MEM50000404 Memory IC from ISSI. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM50000404.pdf,,
XTAL50000405,XTAL50000405,Wurth Elektronik,Wurth Elektronik,xtal50000405,Crystal Oscillator,Crystal Oscillator,XTAL50000405 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000405.pdf,,
MCU50000406,MCU50000406,,,mcu50000406,Microcontroller,Microcontroller,MCU50000406 Microcontroller from unspecified. Sourced via professional procurement support; specs below.,,,"{""io_count"": ""48""}",active,,https://example.com/datasheet/MCU50000406.pdf,,
MOS50000407,MOS50000407,Yangjie,Yangjie,mos50000407,MOSFET,MOSFET,MOS50000407 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""id_a"": ""30"", ""vgs_th_v"": ""2.5""}",active,,https://example.com/datasheet/MOS50000407.pdf,,
RES50000408,RES50000408,Fenghua,Fenghua,res50000408,Resistor,Resistor,RES50000408 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000408.pdf,,
CAP50000409,CAP50000409,TDK Corporation,TDK Corporation,cap50000409,Capacitor,Capacitor,CAP50000409 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""voltage_rating_v"": ""50"", ""package"": ""0603"", ""Ripple Current"": ""100mA""}",active,,https://example.com/datasheet/CAP50000409.pdf,,
IND50000410,IND50000410,Murata Manufacturing,Murata Manufacturing,ind50000410,Inductor,Inductor,IND50000410 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""package"": ""0805"", ""tolerance"": ""±20%"", ""Self Resonant Freq"": ""50MHz""}",active,,https://example.com/datasheet/IND50000410.pdf,,
SEN50000411,SEN50000411,NXP Semiconductors,NXP Semiconductors,sen50000411,Sensors,Sensors,SEN50000411 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN50000411.pdf,,
CON50000412,CON50000412,JST,JST,con50000412,Connectors,Connectors,CON50000412 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""positions"": ""40"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000412.pdf,,
MOD50000413,MOD50000413,SIMCom,SIMCom,mod50000413,Modules,Modules,MOD50000413 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""interface"": ""UART"", ""Antenna Type"": ""PCB""}",active,,https://example.com/datasheet/MOD50000413.pdf,,
OPA50000414,OPA50000414,Texas Instruments,Texas Instruments,opa50000414,Analog IC,Analog IC,OPA50000414 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA50000414.pdf,,
PMIC50000415,PMIC50000415,Richtek Technology,Richtek Technology,pmic50000415,Power Management IC,Power Management IC,PMIC50000415 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5"", ""Line Regulation"": ""0.5%""}",active,,https://example.com/datasheet/PMIC50000415.pdf,,
DIO50000416,DIO50000416,,,dio50000416,Diode,Diode,DIO50000416 Diode from unspecified. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000416.pdf,,
LED50000417,LED50000417,OSRAM,OSRAM,led50000417,LED Components,LED Components,LED50000417 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000417.pdf,,
MEM50000418,MEM50000418,Macronix International,Macronix International,mem50000418,Memory IC,Memory IC,MEM50000418 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""memory_bytes"": ""16777216"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000418.pdf,,
XTAL50000419,XTAL50000419,OscInc,OscInc,xtal50000419,Crystal Oscillator,Crystal Oscillator,XTAL50000419 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL50000419.pdf,,
MCU50000420,MCU50000420,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000420,Microcontroller,Microcontroller,MCU50000420 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""io_count"": ""48"", ""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU50000420.pdf,,
MOS50000421,MOS50000421,VoltTech,VoltTech,mos50000421,MOSFET,MOSFET,MOS50000421 MOSFET from VoltTech. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55V"", ""qg_nc"": ""45"", ""rds_on_mohm"": ""8""}",active,,https://example.com/datasheet/MOS50000421.pdf,,
RES50000422,RES50000422,Vishay Intertechnology,Vishay Intertechnology,res50000422,Resistor,Resistor,RES50000422 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""power_rating_w"": ""0.25"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000422.pdf,,
CAP50000423,CAP50000423,Murata Manufacturing,Murata Manufacturing,cap50000423,Capacitor,Capacitor,CAP50000423 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000423.pdf,,
IND50000424,IND50000424,Wurth Elektronik,Wurth Elektronik,ind50000424,Inductor,Inductor,IND50000424 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""package"": ""0805"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000424.pdf,,
